Date,Close,High,Low,Open,Volume,Dividends,Stock Splits,Capital Gains
2026-01-20 00:00:00-05:00,,,,,0,0.203,0.0,0.0
2026-01-21 00:00:00-05:00,48.29933547973633,48.3678865495805,48.00064707437827,48.00554464672518,1072300,0.0,0.0,0.0
2026-01-22 00:00:00-05:00,48.377681732177734,48.70085052801727,48.328713480176575,48.328713480176575,808100,0.0,0.0,0.0
2026-01-23 00:00:00-05:00,48.377681732177734,48.43643765737413,48.10347371683311,48.36788658747625,812700,0.0,0.0,0.0
2026-01-26 00:00:00-05:00,48.56374740600586,48.651885027770966,48.38257459022396,48.50498774624477,565200,0.0,0.0,0.0
2026-01-27 00:00:00-05:00,48.78899002075195,48.87027254042395,48.41685295865407,48.514785730655234,837000,0.0,0.0,0.0
2026-01-28 00:00:00-05:00,48.31892395019531,48.97309917737558,48.18671937760929,48.73023038557694,1088100,0.0,0.0,0.0
2026-01-29 00:00:00-05:00,48.544166564941406,48.82816601690861,48.387477856227335,48.495202043922035,1177700,0.0,0.0,0.0
2026-01-30 00:00:00-05:00,49.239471435546875,49.259057990691296,48.578441076374624,48.65188972422786,1190500,0.0,0.0,0.0
2026-02-02 00:00:00-05:00,48.9456787109375,49.20030018233906,48.828163120311615,49.19050503726417,657600,0.0,0.0,0.0
2026-02-03 00:00:00-05:00,49.36677932739258,49.562641131781156,48.700851433923326,48.74981595108217,1682500,0.0,0.0,0.0
2026-02-04 00:00:00-05:00,50.33629608154297,50.47633453390644,49.56264396465241,49.56264396465241,3225400,0.0,0.0,0.0
2026-02-05 00:00:00-05:00,50.06208419799805,50.44401265436916,49.87601754215787,50.346083621980256,1084200,0.0,0.0,0.0
2026-02-06 00:00:00-05:00,50.473392486572266,50.595805640409075,50.23835758747429,50.287322101858415,1085600,0.0,0.0,0.0
2026-02-09 00:00:00-05:00,50.512569427490234,50.57132535491096,50.08167270238742,50.40484524621453,748200,0.0,0.0,0.0
2026-02-10 00:00:00-05:00,50.99242401123047,51.119734739597995,50.51256653129242,50.60070041737026,918900,0.0,0.0,0.0
2026-02-11 00:00:00-05:00,51.32538986206055,51.41352748718299,50.77697755732611,50.96304795244748,742700,0.0,0.0,0.0
2026-02-12 00:00:00-05:00,51.002220153808594,51.72200638780123,50.977736027805804,51.41352657323296,1603100,0.0,0.0,0.0
2026-02-13 00:00:00-05:00,51.540836334228516,51.62407638386664,50.972837496279546,51.04138856489365,1196300,0.0,0.0,0.0
2026-02-17 00:00:00-05:00,51.10993957519531,51.971729239900526,50.767184232515824,51.697524965756934,1144600,0.0,0.0,0.0
2026-02-18 00:00:00-05:00,51.06097412109375,51.22256038070869,50.923871986542764,51.168698294170376,916200,0.0,0.0,0.0
2026-02-19 00:00:00-05:00,51.10015106201172,51.43311501480466,50.870992485204795,51.15891072512339,980900,0.0,0.0,0.0
2026-02-20 00:00:00-05:00,51.384151458740234,51.40373801347748,50.86511709758656,51.23725416608756,857400,0.0,0.0,0.0
2026-02-23 00:00:00-05:00,51.37333679199219,51.805953014727784,51.14719623801495,51.35367190677329,896300,0.209,0.0,0.0
2026-02-24 00:00:00-05:00,51.4224967956543,51.56506439954514,51.10294897663642,51.32417612089187,942600,0.0,0.0,0.0
2026-02-25 00:00:00-05:00,51.21601486206055,51.392995055534406,50.670326557298296,51.392995055534406,917700,0.0,0.0,0.0
2026-02-26 00:00:00-05:00,51.43233108520508,51.57489868901736,51.275015755255886,51.33892381874691,942100,0.0,0.0,0.0
2026-02-27 00:00:00-05:00,51.560142517089844,51.69779670011717,51.265176769131536,51.4224920847555,995900,0.0,0.0,0.0
2026-03-02 00:00:00-05:00,51.63880157470703,51.79611688888228,51.14719074907276,51.42249161120621,1554800,0.0,0.0,0.0
2026-03-03 00:00:00-05:00,51.20618438720703,51.48148524390399,50.498263612051566,51.14718973904645,1402700,0.0,0.0,0.0
2026-03-04 00:00:00-05:00,51.127525329589844,51.24059746860439,50.62608394300836,51.14719021249206,764500,0.0,0.0,0.0
2026-03-05 00:00:00-05:00,50.822731018066406,50.980046348381684,50.59659046515652,50.92105544369679,953000,0.0,0.0,0.0
2026-03-06 00:00:00-05:00,50.822731018066406,50.87680851448978,50.04598868439969,50.57692558003044,1026600,0.0,0.0,0.0
2026-03-09 00:00:00-04:00,50.38028335571289,50.56709413512818,49.69202739101949,50.50809948077391,1111700,0.0,0.0,0.0
2026-03-10 00:00:00-04:00,49.957496643066406,50.41960829821645,49.75101723258108,50.27212729151914,1050100,0.0,0.0,0.0
2026-03-11 00:00:00-04:00,49.456050872802734,49.903418547657076,49.249575215497565,49.83950673656752,761300,0.0,0.0,0.0
2026-03-12 00:00:00-04:00,48.93494415283203,49.50521078490269,48.89561438491182,49.161084692333596,652000,0.0,0.0,0.0
2026-03-13 00:00:00-04:00,49.09225845336914,49.465883739458626,49.033263802715105,49.3085684217409,1381300,0.0,0.0,0.0
2026-03-16 00:00:00-04:00,49.24957275390625,49.46588271781043,49.11683948104238,49.4413006762057,1083000,0.0,0.0,0.0
2026-03-17 00:00:00-04:00,49.37739562988281,49.760851497863655,49.36264790429788,49.54454152076956,709700,0.0,0.0,0.0
2026-03-18 00:00:00-04:00,48.54165267944336,49.151252813857155,48.54165267944336,49.121753613357775,1365100,0.0,0.0,0.0
2026-03-19 00:00:00-04:00,48.492488861083984,48.866114118115604,48.3253429899365,48.5416491907925,1468000,0.0,0.0,0.0
2026-03-20 00:00:00-04:00,47.853397369384766,48.62031283032203,47.676420917607146,48.462997511536216,1262500,0.0,0.0,0.0
2026-03-23 00:00:00-04:00,48.255279541015625,48.57619222792904,47.924494298115505,48.245406985028914,1189800,0.207,0.0,0.0
2026-03-24 00:00:00-04:00,48.33427810668945,48.78849104501809,47.9491843647711,48.07754643426808,873400,0.0,0.0,0.0
2026-03-25 00:00:00-04:00,48.44289016723633,48.66012029112338,48.20590739869836,48.54163079021105,733600,0.0,0.0,0.0
2026-03-26 00:00:00-04:00,48.58113098144531,48.86748407582545,48.34414820102746,48.34414820102746,593000,0.0,0.0,0.0
2026-03-27 00:00:00-04:00,48.472511291503906,48.96622193665399,48.38364322470836,48.5910007916602,784200,0.0,0.0,0.0
2026-03-30 00:00:00-04:00,48.71936798095703,49.14395944903557,48.55150439820548,48.91685299790039,675700,0.0,0.0,0.0
2026-03-31 00:00:00-04:00,48.9859733581543,49.198269097261225,48.630501072513546,49.094590308401585,1170000,0.0,0.0,0.0
2026-04-01 00:00:00-04:00,48.8082389831543,48.97116441442633,48.492264443743224,48.8082389831543,1055200,0.0,0.0,0.0
2026-04-02 00:00:00-04:00,48.976097106933594,49.02547118745522,48.62062858748699,48.788488407777315,590200,0.0,0.0,0.0
2026-04-06 00:00:00-04:00,49.124210357666016,49.2032058707862,48.78848696033202,48.87735502923553,436400,0.0,0.0,0.0
2026-04-07 00:00:00-04:00,48.926727294921875,49.25257814948176,48.897105859675904,49.05509312551033,447600,0.0,0.0,0.0
2026-04-08 00:00:00-04:00,49.203208923339844,49.23283035924092,48.76380294609664,48.89216877952402,1029100,0.0,0.0,0.0
2026-04-09 00:00:00-04:00,49.32169723510742,49.464873783006055,48.87735687382089,48.93660351089694,1192300,0.0,0.0,0.0
2026-04-10 00:00:00-04:00,48.9859733581543,49.445124432654694,48.877356407907016,49.341445643795055,496900,0.0,0.0,0.0
2026-04-13 00:00:00-04:00,48.8082389831543,48.96425249491868,48.43301780508604,48.88723073465025,555200,0.0,0.0,0.0
2026-04-14 00:00:00-04:00,48.83785629272461,48.92672435984495,48.3836434015377,48.67986903636771,534400,0.0,0.0,0.0
2026-04-15 00:00:00-04:00,48.709495544433594,48.857606482468825,48.48238532602876,48.76873841296232,528900,0.0,0.0,0.0
2026-04-16 00:00:00-04:00,49.153831481933594,49.16173027985315,48.68974602877432,48.73911634080658,430200,0.0,0.0,0.0
2026-04-17 00:00:00-04:00,49.49943161010742,49.519180488426784,48.89710400486374,48.92672543898609,789100,0.0,0.0,0.0
2026-04-20 00:00:00-04:00,49.44786834716797,49.73541451517853,49.289222837646165,49.358630011661496,492500,0.208,0.0,0.0
2026-04-21 00:00:00-04:00,49.001678466796875,49.547025971785835,48.93723002639247,49.467701322912006,367100,0.0,0.0,0.0
2026-04-22 00:00:00-04:00,48.872779846191406,49.279309201179345,48.75379287711642,49.09091505801427,390500,0.0,0.0,0.0
2026-04-23 00:00:00-04:00,49.318973541259766,49.33384596740056,48.98185134657424,49.0314273611794,660600,0.0,0.0,0.0
2026-04-24 00:00:00-04:00,48.922359466552734,49.309057688545266,48.847993550998574,49.219819346361795,657300,0.0,0.0,0.0
2026-04-27 00:00:00-04:00,48.813289642333984,49.31897483887087,48.8033759521151,48.93227283699837,532000,0.0,0.0,0.0
2026-04-28 00:00:00-04:00,49.26939392089844,49.52719524962153,48.95309387815746,49.23964906851018,556200,0.0,0.0,0.0
