Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2026-01-26 00:00:00-05:00,11.074042320251465,11.112864517998412,11.074042320251465,11.074042320251465,5020600,0.0,0.0,0.0
2026-01-27 00:00:00-05:00,11.064336539416177,11.103158737163124,11.064336539416177,11.074042320251465,3102700,0.0,0.0,0.0
2026-01-28 00:00:00-05:00,11.074043779197583,11.093455343425529,11.044927358449991,11.054633140563965,4241400,0.0,0.0,0.0
2026-01-29 00:00:00-05:00,11.035221576336019,11.06433799708361,11.025515794222045,11.054633140563965,5220700,0.0,0.0,0.0
2026-01-30 00:00:00-05:00,11.044927358449991,11.054633140563965,11.0158109377024,11.054633140563965,2564100,0.0,0.0,0.0
2026-02-02 00:00:00-05:00,11.035220861885987,11.074043062234098,11.035220861885987,11.044926643371582,2339500,0.0,0.0,0.0
2026-02-03 00:00:00-05:00,11.054633858242012,11.064338715391708,10.996400087371907,11.025516510009766,3626300,0.0,0.0,0.0
2026-02-04 00:00:00-05:00,11.025516510009766,11.035222292753847,10.986694304627823,11.025516510009766,3197900,0.0,0.0,0.0
2026-02-05 00:00:00-05:00,10.996398714229084,11.015810277293287,10.96728229522705,10.96728229522705,5245000,0.0,0.0,0.0
2026-02-06 00:00:00-05:00,10.976988050367288,11.025515106722578,10.976988050367288,11.006104469299316,4692600,0.0,0.0,0.0
2026-02-09 00:00:00-05:00,10.986693620073684,11.02551582303671,10.986693620073684,11.0158109664917,1776600,0.0,0.0,0.0
2026-02-10 00:00:00-05:00,11.015810224509066,11.064337280748504,11.015810224509066,11.044926643371582,3122300,0.0,0.0,0.0
2026-02-11 00:00:00-05:00,11.044927358449991,11.06433799708361,11.035221576336019,11.054633140563965,1894300,0.0,0.0,0.0
2026-02-12 00:00:00-05:00,11.054632424857177,11.083748843719693,11.035220861885987,11.044926643371582,5050800,0.0,0.0,0.0
2026-02-13 00:00:00-05:00,11.064336515844879,11.11286449432373,11.054631660624471,11.11286449432373,2711200,0.0,0.0,0.0
2026-02-17 00:00:00-05:00,11.09345525765793,11.19051030126431,11.09345525765793,11.171099662780762,3734100,0.0,0.0,0.0
2026-02-18 00:00:00-05:00,11.171098947005426,11.209921147079354,11.141981602754285,11.161393165588379,2574100,0.0,0.0,0.0
2026-02-19 00:00:00-05:00,11.141981840446212,11.161393403694413,11.141981840446212,11.151687622070312,1381000,0.0,0.0,0.0
2026-02-20 00:00:00-05:00,11.141981840446212,11.171099185318514,11.141981840446212,11.151687622070312,1114300,0.0,0.0,0.0
2026-02-23 00:00:00-05:00,11.165338750365118,11.175090361274012,11.116581625785441,11.126333236694336,1849200,0.054,0.0,0.0
2026-02-24 00:00:00-05:00,11.116582947608228,11.145837783813477,11.116582947608228,11.145837783813477,1596100,0.0,0.0,0.0
2026-02-25 00:00:00-05:00,11.145836167233643,11.145836167233643,11.126332945925537,11.13608455657959,1141200,0.0,0.0,0.0
2026-02-26 00:00:00-05:00,11.126334559676645,11.145837783813477,11.116582947608228,11.145837783813477,1924400,0.0,0.0,0.0
2026-02-27 00:00:00-05:00,11.136087049832389,11.136087049832389,11.067827619901003,11.116583824157715,3735400,0.0,0.0,0.0
2026-03-02 00:00:00-05:00,11.077577007318999,11.136085747535796,11.06782632558693,11.09708023071289,5831000,0.0,0.0,0.0
2026-03-03 00:00:00-05:00,11.077576289663126,11.087327900728319,11.009316872136415,11.058073997497559,3086500,0.0,0.0,0.0
2026-03-04 00:00:00-05:00,11.07757611211466,11.126333236694336,11.067825431170565,11.126333236694336,1295200,0.0,0.0,0.0
2026-03-05 00:00:00-05:00,11.087327900728319,11.106831122858702,11.058073997497559,11.058073997497559,2603300,0.0,0.0,0.0
2026-03-06 00:00:00-05:00,11.03857196589979,11.048323578016712,10.999566447397013,11.01906967163086,2942400,0.0,0.0,0.0
2026-03-09 00:00:00-04:00,10.970312172782117,11.028820913554839,10.950808949202916,10.999566078186035,3125700,0.0,0.0,0.0
2026-03-10 00:00:00-04:00,10.980064153128083,11.048323578016712,10.980064153128083,11.01906967163086,2300900,0.0,0.0,0.0
2026-03-11 00:00:00-04:00,10.999565067572096,11.028819900253035,10.96055955396231,10.970311164855957,2120000,0.0,0.0,0.0
2026-03-12 00:00:00-04:00,10.960560744883985,10.980063968790404,10.921555227036048,10.931306838989258,5117100,0.0,0.0,0.0
2026-03-13 00:00:00-04:00,10.970312891489293,10.970312891489293,10.872798627134522,10.882550239562988,3026300,0.0,0.0,0.0
2026-03-16 00:00:00-04:00,10.892301851991455,10.931307371740374,10.882550239562988,10.882550239562988,1716900,0.0,0.0,0.0
2026-03-17 00:00:00-04:00,10.921554935488725,10.941058158874512,10.902052642067815,10.941058158874512,1501600,0.0,0.0,0.0
2026-03-18 00:00:00-04:00,10.921555706647448,10.941058931410335,10.853296279907227,10.853296279907227,1809900,0.0,0.0,0.0
2026-03-19 00:00:00-04:00,10.8337931073856,10.882550239562988,10.824042424922082,10.882550239562988,2697200,0.0,0.0,0.0
2026-03-20 00:00:00-04:00,10.853295079677574,10.872797372318827,10.687521407385159,10.736278533935547,3221400,0.0,0.0,0.0
2026-03-23 00:00:00-04:00,10.761760959176385,10.81076734560946,10.751960429665031,10.791165351867676,3067400,0.056,0.0,0.0
2026-03-24 00:00:00-04:00,10.73235765353484,10.810767499053048,10.73235765353484,10.771562576293945,2307200,0.0,0.0,0.0
2026-03-25 00:00:00-04:00,10.820569592380675,10.830371057319946,10.79116613228201,10.810768127441406,2229800,0.0,0.0,0.0
2026-03-26 00:00:00-04:00,10.781364367434783,10.810767826715525,10.722556514154181,10.7323579788208,2701500,0.0,0.0,0.0
2026-03-27 00:00:00-04:00,10.712755528051922,10.73235752183138,10.663749141524658,10.673550605773926,3269700,0.0,0.0,0.0
2026-03-30 00:00:00-04:00,10.702954063802654,10.742158986080648,10.64414621302612,10.673550605773926,2384300,0.0,0.0,0.0
2026-03-31 00:00:00-04:00,10.693153154378574,10.732358078690758,10.663749694824219,10.663749694824219,4231200,0.0,0.0,0.0
2026-04-01 00:00:00-04:00,10.673550907621115,10.76176128420188,10.673550907621115,10.751960754394531,5501000,0.0,0.0,0.0
2026-04-02 00:00:00-04:00,10.702954043231955,10.791165351867676,10.702954043231955,10.791165351867676,4298000,0.0,0.0,0.0
2026-04-06 00:00:00-04:00,10.771562822710383,10.810767746366361,10.771562822710383,10.8009672164917,3073700,0.0,0.0,0.0
2026-04-07 00:00:00-04:00,10.800967996181985,10.82056999206543,10.751961604394607,10.82056999206543,3321300,0.0,0.0,0.0
2026-04-08 00:00:00-04:00,10.869575900247076,10.898979360123622,10.85977443538185,10.879377365112305,3957900,0.0,0.0,0.0
2026-04-09 00:00:00-04:00,10.879377591148293,10.91858251670461,10.849973195941688,10.908781051635742,1959300,0.0,0.0,0.0
2026-04-10 00:00:00-04:00,10.889178121498006,10.928383047054323,10.889178121498006,10.908781051635742,2043700,0.0,0.0,0.0
2026-04-13 00:00:00-04:00,10.869576523841237,10.928383446968118,10.869576523841237,10.918582916259766,3868300,0.0,0.0,0.0
2026-04-14 00:00:00-04:00,10.889177471185086,10.996991711065546,10.87937694142067,10.987190246582031,2328300,0.0,0.0,0.0
2026-04-15 00:00:00-04:00,10.996991938452226,11.02639539779165,10.987190473766043,11.016593933105469,1658100,0.0,0.0,0.0
2026-04-16 00:00:00-04:00,10.99699243954494,11.026395900224173,10.94798604860011,10.95778751373291,4434600,0.0,0.0,0.0
2026-04-17 00:00:00-04:00,10.996991785199947,11.0361967086792,10.996991785199947,11.0361967086792,4700200,0.0,0.0,0.0
2026-04-20 00:00:00-04:00,11.016489293977635,11.026342326648857,10.977074344113154,10.996781349182129,1758200,0.06,0.0,0.0
2026-04-21 00:00:00-04:00,10.986928534339407,11.006636481211292,10.927806573177008,10.947513580322266,1705400,0.0,0.0,0.0
2026-04-22 00:00:00-04:00,10.977074687502089,11.006635665893555,10.947512769384062,11.006635665893555,1680800,0.0,0.0,0.0
2026-04-23 00:00:00-04:00,10.996781349182129,11.026342326648857,10.9672203717154,10.996781349182129,1521900,0.0,0.0,0.0
2026-04-24 00:00:00-04:00,11.02634334564209,11.036197318950492,10.977075358553313,11.02634334564209,1828300,0.0,0.0,0.0
2026-04-27 00:00:00-04:00,11.006635321579882,11.026342326648857,10.986927376784376,10.996781349182129,1727300,0.0,0.0,0.0
2026-04-28 00:00:00-04:00,10.947513580322266,10.986928534339407,10.947513580322266,10.947513580322266,1054800,0.0,0.0,0.0
2026-04-29 00:00:00-04:00,10.927806166964489,10.947513173377189,10.908098220825195,10.908098220825195,2167000,0.0,0.0,0.0
2026-04-30 00:00:00-04:00,10.917952054988245,10.996781959089297,10.917952054988245,10.98692798614502,1520800,0.0,0.0,0.0
2026-05-01 00:00:00-04:00,10.97707462310791,11.006635601325964,10.967220650459707,10.97707462310791,1457400,0.0,0.0,0.0
2026-05-04 00:00:00-04:00,10.94751229616438,10.977074213004554,10.917951319050724,10.93765926361084,2941000,0.0,0.0,0.0
2026-05-05 00:00:00-04:00,10.927806573177008,10.96722152719415,10.927806573177008,10.947513580322266,1181700,0.0,0.0,0.0
2026-05-06 00:00:00-04:00,10.986927720481537,11.006635665893555,10.986927720481537,11.006635665893555,944000,0.0,0.0,0.0
2026-05-07 00:00:00-04:00,11.016489293977635,11.016489293977635,10.977074344113154,10.996781349182129,1106000,0.0,0.0,0.0
2026-05-08 00:00:00-04:00,10.986928392135098,11.036197318950492,10.986928392135098,11.02634334564209,808900,0.0,0.0,0.0
2026-05-11 00:00:00-04:00,11.016489293977635,11.03619629904661,10.996781349182129,10.996781349182129,1581200,0.0,0.0,0.0
2026-05-12 00:00:00-04:00,10.957367007038771,10.996781959089297,10.957367007038771,10.98692798614502,2458300,0.0,0.0,0.0
2026-05-13 00:00:00-04:00,10.957366943359375,10.977074889133394,10.957366943359375,10.957366943359375,1322000,0.0,0.0,0.0
2026-05-14 00:00:00-04:00,10.957366943359375,10.986927922293829,10.957366943359375,10.957366943359375,1411500,0.0,0.0,0.0
2026-05-15 00:00:00-04:00,10.90809815734988,10.927806103374492,10.87853717803955,10.87853717803955,2372100,0.0,0.0,0.0
2026-05-18 00:00:00-04:00,10.878536894237063,10.90823330764221,10.86863808976868,10.898334503173828,1449500,0.05,0.0,0.0
2026-05-19 00:00:00-04:00,10.858740716650654,10.878537382473956,10.799348831176758,10.799348831176758,3250400,0.0,0.0,0.0
