Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-12-10 00:00:00-05:00,15.648275232664712,15.816436087432132,15.60156467607088,15.68564510345459,2942400,0.0,0.0
2025-12-11 00:00:00-05:00,15.713670855599492,15.928542268751322,15.62959042751512,15.835121154785156,3051300,0.0,0.0
2025-12-12 00:00:00-05:00,15.92854145137838,16.087359831622038,15.788408005726547,15.797750473022461,3641500,0.0,0.0
2025-12-15 00:00:00-05:00,15.901997117138391,16.15786815376764,15.85461225291242,16.138916015625,3991900,0.24,0.0
2025-12-16 00:00:00-05:00,16.138913541193563,16.195773561999157,15.949377728444963,15.987285614013672,3382600,0.0,0.0
2025-12-17 00:00:00-05:00,15.99676326960135,16.148393027947392,15.911474128881597,16.053625106811523,3171100,0.0,0.0
2025-12-18 00:00:00-05:00,16.148390384569016,16.356878330901708,16.091528556666727,16.300018310546875,3156500,0.0,0.0
2025-12-19 00:00:00-05:00,16.309496485711538,16.622231174275278,16.290544347125564,16.48955535888672,6586900,0.0,0.0
2025-12-22 00:00:00-05:00,16.480077574444525,16.86862441331814,16.40426360118986,16.792810440063477,3111500,0.0,0.0
2025-12-23 00:00:00-05:00,16.76438148434682,16.84019545830035,16.565368673001487,16.593799591064453,1788900,0.0,0.0
2025-12-24 00:00:00-05:00,16.67908983495421,16.726472888848345,16.50850794885908,16.64118194580078,1002900,0.0,0.0
2025-12-26 00:00:00-05:00,16.72647296732726,16.78333299377654,16.565368052764605,16.61275291442871,1537800,0.0,0.0
2025-12-29 00:00:00-05:00,16.631704973512427,16.688566807242562,16.574844947329932,16.64118194580078,2270900,0.0,0.0
2025-12-30 00:00:00-05:00,16.622230529785156,16.679090558434037,16.55589172088912,16.622230529785156,1686500,0.0,0.0
2025-12-31 00:00:00-05:00,16.6317037069571,16.878099545047633,16.6317037069571,16.764379501342773,2175400,0.0,0.0
2026-01-02 00:00:00-05:00,16.773858786338014,17.228742638989438,16.650659946527572,17.143451690673828,4296400,0.0,0.0
2026-01-05 00:00:00-05:00,17.19083406663577,17.276125011573356,16.86862423188216,17.21926498413086,4833100,0.0,0.0
2026-01-06 00:00:00-05:00,17.219264285844563,17.33298614366552,17.105542428023607,17.266647338867188,4266400,0.0,0.0
2026-01-07 00:00:00-05:00,17.29508020806408,17.370894185989293,17.124498305845385,17.181358337402344,4111300,0.0,0.0
2026-01-08 00:00:00-05:00,17.200312345506905,17.361417275119713,17.07711530876667,17.12449836730957,4040600,0.0,0.0
2026-01-09 00:00:00-05:00,17.247695312882723,17.579380301265083,17.124496482157028,17.15292739868164,6188800,0.0,0.0
2026-01-12 00:00:00-05:00,17.24769564868411,17.683625531929692,17.14345076027858,17.674148559570312,4670300,0.0,0.0
2026-01-13 00:00:00-05:00,17.72153344303295,17.75943952496916,17.607811582129003,17.702579498291016,4744000,0.0,0.0
2026-01-14 00:00:00-05:00,17.74048614870243,17.90159106907599,17.475138144003186,17.882638931274414,5352100,0.0,0.0
2026-01-15 00:00:00-05:00,17.853841981230875,18.141806436237278,17.642666338781712,18.06501579284668,4531600,0.24,0.0
2026-01-16 00:00:00-05:00,18.113012467027932,18.535360122386,18.084215287003452,18.352983474731445,8163900,0.0,0.0
2026-01-20 00:00:00-05:00,18.0458168661441,18.103411219232814,17.729055247489264,17.815444946289062,3975200,0.0,0.0
2026-01-21 00:00:00-05:00,17.853842076292285,17.86344113562139,17.441091679307654,17.70985984802246,3359800,0.0,0.0
2026-01-22 00:00:00-05:00,17.834643326538966,17.863440503507263,17.67146298538522,17.700260162353516,2395200,0.0,0.0
2026-01-23 00:00:00-05:00,17.68106091848378,17.748252496297894,17.546677762855552,17.62346839904785,2459400,0.0,0.0
2026-01-26 00:00:00-05:00,17.661864217718502,17.661864217718502,17.36430070747116,17.556278228759766,2329300,0.0,0.0
2026-01-27 00:00:00-05:00,17.565873646828347,17.844240840926446,17.46988672690928,17.825042724609375,3105200,0.0,0.0
2026-01-28 00:00:00-05:00,17.815445104228758,17.911433862727645,17.729055404663086,17.729055404663086,2545900,0.0,0.0
2026-01-29 00:00:00-05:00,17.834642825330096,17.85384094276943,17.43149151327025,17.633068084716797,3113700,0.0,0.0
2026-01-30 00:00:00-05:00,17.613871088046626,17.613871088046626,16.567597421860658,16.701980590820312,7509500,0.0,0.0
2026-02-02 00:00:00-05:00,16.644388056916984,16.730777760012288,16.346824541162807,16.375619888305664,4484300,0.0,0.0
2026-02-03 00:00:00-05:00,16.56759755442781,16.711579783870008,16.366020968542028,16.64438819885254,3216300,0.0,0.0
2026-02-04 00:00:00-05:00,16.701981509903547,16.893959045410156,16.567598333549004,16.893959045410156,2835100,0.0,0.0
2026-02-05 00:00:00-05:00,16.797966362405315,17.076333540925035,16.797966362405315,16.951547622680664,2653600,0.0,0.0
2026-02-06 00:00:00-05:00,17.095531722258446,17.124328898317806,16.932351386255235,16.9803466796875,2318000,0.0,0.0
2026-02-09 00:00:00-05:00,16.98994478452983,17.00914106999178,16.346822535309403,16.788368225097656,4577900,0.0,0.0
2026-02-10 00:00:00-05:00,16.893959045410156,16.941952513870074,16.701981509903547,16.893959045410156,2777000,0.0,0.0
2026-02-11 00:00:00-05:00,16.951547622680664,17.16272139785101,16.89395510778567,16.951547622680664,3461600,0.0,0.0
2026-02-12 00:00:00-05:00,17.114730873888316,17.498684090382813,17.037940230589417,17.412294387817383,3742500,0.0,0.0
2026-02-13 00:00:00-05:00,17.479484404910373,17.863439417818775,17.32590313208029,17.565874099731445,5110200,0.0,0.0
2026-02-17 00:00:00-05:00,17.62423483613981,17.67286608640305,17.128188291768964,17.293537139892578,3957100,0.24,0.0
2026-02-18 00:00:00-05:00,17.303264786829136,17.351896039975557,17.021198324122395,17.196273803710938,3412500,0.0,0.0
2026-02-19 00:00:00-05:00,17.20599870973256,17.41025217877713,16.904479033766954,17.17681884765625,3234000,0.0,0.0
2026-02-20 00:00:00-05:00,17.06982835458706,17.429705909648717,17.03092372588927,17.40052604675293,3168500,0.0,0.0
2026-02-23 00:00:00-05:00,17.429706409174386,17.71177100459776,17.35189529438553,17.536697387695312,4017400,0.0,0.0
2026-02-24 00:00:00-05:00,17.536696788618066,17.73122364136326,17.332441459797877,17.682592391967773,3260800,0.0,0.0
2026-02-25 00:00:00-05:00,17.68259232639765,17.68259232639765,17.30326338806238,17.507516860961914,2258400,0.0,0.0
2026-02-26 00:00:00-05:00,17.507516701675097,17.83821438778646,17.488063460100726,17.6145076751709,4406700,0.0,0.0
2026-02-27 00:00:00-05:00,17.536698218695772,17.672867212238003,17.458887100219727,17.458887100219727,3106600,0.0,0.0
2026-03-02 00:00:00-05:00,17.16709398953779,17.47833846298828,16.943387256140678,17.371349334716797,4598900,0.0,0.0
2026-03-03 00:00:00-05:00,17.118461046614666,17.497789979296357,17.00174345300934,17.35189437866211,2790500,0.0,0.0
2026-03-04 00:00:00-05:00,17.478338855616535,17.546425208981272,17.29353860483113,17.332443237304688,2734000,0.0,0.0
2026-03-05 00:00:00-05:00,17.20599919293747,17.49779040124229,17.147639467145897,17.40052604675293,2558800,0.0,0.0
2026-03-06 00:00:00-05:00,17.274083620392805,17.390799361216068,17.137914637711248,17.22545051574707,2663900,0.0,0.0
2026-03-09 00:00:00-04:00,17.021197799447652,17.021197799447652,16.145822283651583,16.7974910736084,6052700,0.0,0.0
2026-03-10 00:00:00-04:00,16.836394985812035,17.390799393665112,16.826668364864737,17.31298828125,3998600,0.0,0.0
2026-03-11 00:00:00-04:00,17.29353650944105,17.410252247883165,17.186545536566435,17.35189437866211,2625400,0.0,0.0
2026-03-12 00:00:00-04:00,17.254631599931457,17.283811464784442,16.914207263966823,16.93366050720215,2859200,0.0,0.0
2026-03-13 00:00:00-04:00,17.10873459578838,17.186545707243592,16.554330194774593,16.612688064575195,3430400,0.0,0.0
2026-03-16 00:00:00-04:00,16.750798906659195,16.977693852742156,16.622554509795744,16.800125122070312,2768700,0.24,0.0
2026-03-17 00:00:00-04:00,16.90863860073317,17.09607445130075,16.888909996675537,16.938234329223633,2703900,0.0,0.0
2026-03-18 00:00:00-04:00,16.849448355574488,16.849448355574488,16.395658493041992,16.395658493041992,4392000,0.0,0.0
2026-03-19 00:00:00-04:00,16.336467307448363,16.514037911051492,16.178627189046164,16.346332550048828,3503300,0.0,0.0
2026-03-20 00:00:00-04:00,16.29700834391751,16.38579364640153,15.113205565199005,15.271045684814453,7683800,0.0,0.0
2026-03-23 00:00:00-04:00,15.359830981626475,15.872812310988573,15.22172134741462,15.636052131652832,4610200,0.0,0.0
2026-03-24 00:00:00-04:00,15.55713259124456,15.981328632317085,15.44861679982525,15.774162292480469,2341900,0.0,0.0
2026-03-25 00:00:00-04:00,16.030652571604126,16.32660232797729,16.020787328844666,16.16876220703125,2651300,0.0,0.0
2026-03-26 00:00:00-04:00,15.981327750225345,16.060247808282643,15.744566635252143,15.793891906738281,2320900,0.0,0.0
2026-03-27 00:00:00-04:00,15.645916921422705,15.72483698366231,15.45848200880398,15.517671585083008,2375000,0.0,0.0
2026-03-30 00:00:00-04:00,15.67551234075385,16.0898421889276,15.606456582057113,15.932002067565918,2283300,0.0,0.0
2026-03-31 00:00:00-04:00,16.158897593660917,16.464714486307773,16.07011416857298,16.454849243164062,2090700,0.0,0.0
2026-04-01 00:00:00-04:00,16.523902904424315,16.70147350534917,16.474578573768568,16.65214729309082,2095300,0.0,0.0
2026-04-02 00:00:00-04:00,16.38579332026946,16.918503242968228,16.336467107869733,16.90863800048828,2095400,0.0,0.0
2026-04-06 00:00:00-04:00,16.87904492255887,17.184859926939705,16.849449193772585,17.105939865112305,2075700,0.0,0.0
2026-04-07 00:00:00-04:00,17.096073572801348,17.253913686767685,16.85931340185184,16.957963943481445,2061800,0.0,0.0
2026-04-08 00:00:00-04:00,17.29337615838269,17.382161465402096,16.90863920076435,17.0960750579834,4392700,0.0,0.0
2026-04-09 00:00:00-04:00,17.02701967738178,17.35256516521295,17.017154434525967,17.322969436645508,2901800,0.0,0.0
2026-04-10 00:00:00-04:00,17.36242940800161,17.470943309959868,17.26377886672836,17.43148422241211,2325100,0.0,0.0
2026-04-13 00:00:00-04:00,17.451215273465554,17.480809119686363,17.096074065994767,17.332834243774414,4510000,0.0,0.0
2026-04-14 00:00:00-04:00,17.41175464074101,17.559729519522982,17.36243030834791,17.540000915527344,3562200,0.0,0.0
2026-04-15 00:00:00-04:00,17.5,17.59000015258789,17.360000610351562,17.559999465942383,3065000,0.24,0.0
2026-04-16 00:00:00-04:00,17.450000762939453,17.530000686645508,16.959999084472656,16.969999313354492,4077600,0.0,0.0
2026-04-17 00:00:00-04:00,17.1200008392334,17.639999389648438,17.1200008392334,17.639999389648438,4968000,0.0,0.0
2026-04-20 00:00:00-04:00,17.43000030517578,17.440000534057617,17.200000762939453,17.440000534057617,2533400,0.0,0.0
2026-04-21 00:00:00-04:00,17.40999984741211,17.780000686645508,17.399999618530273,17.450000762939453,3706400,0.0,0.0
2026-04-22 00:00:00-04:00,17.68000030517578,17.75,17.440000534057617,17.559999465942383,2100700,0.0,0.0
2026-04-23 00:00:00-04:00,17.510000228881836,17.649999618530273,17.43000030517578,17.5,1825100,0.0,0.0
2026-04-24 00:00:00-04:00,17.600000381469727,17.65999984741211,17.459999084472656,17.6200008392334,3122800,0.0,0.0
2026-04-27 00:00:00-04:00,17.579999923706055,17.645000457763672,17.479999542236328,17.610000610351562,1900995,0.0,0.0
