Date,Close,High,Low,Open,Volume,Dividends,Stock Splits,Capital Gains
2026-03-23 00:00:00-04:00,,,,,0,0.45,0.0,0.0
2026-03-24 00:00:00-04:00,43.8938102722168,44.22626521525828,43.39512972267575,43.50268922337186,1802600,0.0,0.0,0.0
2026-03-25 00:00:00-04:00,44.00136947631836,44.2262649171478,43.76669386455938,44.04048269995191,1612500,0.0,0.0,0.0
2026-03-26 00:00:00-04:00,44.11870574951172,44.43160408085247,43.903590477991415,43.903590477991415,1273700,0.0,0.0,0.0
2026-03-27 00:00:00-04:00,43.94269943237305,44.35338081849212,43.84981018923698,44.069815543557795,1421000,0.0,0.0,0.0
2026-03-30 00:00:00-04:00,44.10892868041992,44.51960633569055,43.91336629360626,44.333824119740825,1533600,0.0,0.0,0.0
2026-03-31 00:00:00-04:00,44.509830474853516,44.74450235805397,44.157818920010506,44.47071725097266,2378300,0.0,0.0,0.0
2026-04-01 00:00:00-04:00,44.34360122680664,44.568500399548846,44.17737562004505,44.4511607276723,2214000,0.0,0.0,0.0
2026-04-02 00:00:00-04:00,44.61738967895508,44.62814339092333,44.13826201470499,44.34360084365118,2388000,0.0,0.0,0.0
2026-04-06 00:00:00-04:00,44.71516799926758,44.72494816997333,44.36804654005787,44.460939511551395,988800,0.0,0.0,0.0
2026-04-07 00:00:00-04:00,44.55872344970703,44.80317552205787,44.45116394106584,44.612503204027625,918700,0.0,0.0,0.0
2026-04-08 00:00:00-04:00,44.91073226928711,44.920508710361275,44.49027443229282,44.553830624380836,1930900,0.0,0.0,0.0
2026-04-09 00:00:00-04:00,44.99873352050781,45.11117937395673,44.700501723033696,44.73472486061061,800300,0.0,0.0,0.0
2026-04-10 00:00:00-04:00,44.744503021240234,45.14540424685515,44.67605674345542,45.0476249157461,754400,0.0,0.0,0.0
2026-04-13 00:00:00-04:00,44.75428009033203,44.75428009033203,44.35826897773392,44.685833817291424,752500,0.0,0.0,0.0
2026-04-14 00:00:00-04:00,44.812950134277344,44.92050589953254,44.39249232359253,44.63694436561662,842500,0.0,0.0,0.0
2026-04-15 00:00:00-04:00,44.72494888305664,44.83250465223919,44.50493979917614,44.74939185012629,657800,0.0,0.0,0.0
2026-04-16 00:00:00-04:00,45.09651184082031,45.106292011362314,44.705390810109854,44.74450030215139,969600,0.0,0.0,0.0
2026-04-17 00:00:00-04:00,45.37030029296875,45.409409784689274,44.837392904068416,44.837392904068416,1279500,0.0,0.0,0.0
2026-04-20 00:00:00-04:00,45.50719451904297,45.63919698481228,45.194296193475,45.24318585746207,2136100,0.0,0.0,0.0
2026-04-21 00:00:00-04:00,45.18451690673828,45.6832011872736,45.12585080082283,45.52675202142852,705700,0.0,0.0,0.0
2026-04-22 00:00:00-04:00,44.95962142944336,45.46808215056008,44.86184209963113,45.340966037770315,901600,0.0,0.0,0.0
2026-04-23 00:00:00-04:00,45.36052322387695,45.3849699216606,45.047624888466615,45.164960831734895,1061500,0.0,0.0,0.0
2026-04-24 00:00:00-04:00,45.00851058959961,45.3996353645469,44.94984448438712,45.32140891754053,577100,0.0,0.0,0.0
2026-04-27 00:00:00-04:00,44.98895263671875,45.399634011175145,44.96939975559232,45.06717908139318,893500,0.0,0.0,0.0
2026-04-28 00:00:00-04:00,45.3311882019043,45.487637362815114,44.98895309800787,45.31163159053517,662200,0.0,0.0,0.0
2026-04-29 00:00:00-04:00,45.26274490356445,45.45830730007351,45.09162920538496,45.26274490356445,747800,0.0,0.0,0.0
2026-04-30 00:00:00-04:00,46.00587463378906,46.044987856633455,45.18451560426793,45.21385238642234,838100,0.0,0.0,0.0
2026-05-01 00:00:00-04:00,45.82009506225586,46.09388017786818,45.761425224606455,46.010767372063356,1430100,0.0,0.0,0.0
2026-05-04 00:00:00-04:00,45.47785949707031,45.839651230672615,45.340966940590484,45.59519917123223,2435300,0.0,0.0,0.0
2026-05-05 00:00:00-04:00,45.83964920043945,46.0303214999547,45.47297112751901,45.53652731734334,925900,0.0,0.0,0.0
2026-05-06 00:00:00-04:00,45.95698547363281,46.093878025045385,45.82009292222025,45.91787225036,781500,0.0,0.0,0.0
2026-05-07 00:00:00-04:00,45.69297790527344,45.908096908380536,45.42896923692628,45.80053740682699,793500,0.0,0.0,0.0
2026-05-08 00:00:00-04:00,45.65386199951172,45.908094211895076,45.5414161490685,45.85920454952663,679500,0.0,0.0,0.0
2026-05-11 00:00:00-04:00,45.62453079223633,45.98631878443683,45.512081207205775,45.87875928485342,667700,0.0,0.0,0.0
2026-05-12 00:00:00-04:00,45.77120590209961,45.88365176295148,45.316524912905024,45.72231250516316,1082800,0.0,0.0,0.0
2026-05-13 00:00:00-04:00,45.585418701171875,45.732091427891476,45.42896953335741,45.6636451501003,681500,0.0,0.0,0.0
2026-05-14 00:00:00-04:00,45.60497283935547,45.87387158040632,45.560973261751975,45.75164555811815,881400,0.0,0.0,0.0
2026-05-15 00:00:00-04:00,45.194297790527344,45.663645295464846,45.130737868060066,45.63430851200211,831400,0.0,0.0,0.0
2026-05-18 00:00:00-04:00,45.780982971191406,45.82009619725988,45.34096850302746,45.37030528760008,1529900,0.0,0.0,0.0
2026-05-19 00:00:00-04:00,45.85920715332031,45.986319536687034,45.448525760014974,45.73209103991124,1305500,0.0,0.0,0.0
2026-05-20 00:00:00-04:00,46.03520965576172,46.12809889391269,45.688084478843024,45.82009066838497,1904200,0.0,0.0,0.0
2026-05-21 00:00:00-04:00,46.181880950927734,46.227838801809526,45.61475413316778,45.94720907117957,778200,0.0,0.0,0.0
2026-05-22 00:00:00-04:00,46.65122985839844,46.72945630738698,46.328555081426664,46.357888134776175,6118800,0.0,0.0,0.0
2026-05-26 00:00:00-04:00,46.56322479248047,46.85656650239533,46.54366818114718,46.739230564437825,855000,0.0,0.0,0.0
2026-05-27 00:00:00-04:00,46.6610107421875,46.915239245198265,46.54367106691257,46.59256446329835,728300,0.0,0.0,0.0
2026-05-28 00:00:00-04:00,46.70989990234375,46.944571790265606,46.50456106790153,46.73923295582338,766100,0.0,0.0,0.0
2026-05-29 00:00:00-04:00,46.46544647216797,46.70989852406487,46.397000196040224,46.607229109873245,850400,0.0,0.0,0.0
2026-06-01 00:00:00-04:00,46.152549743652344,46.465448082521114,46.152549743652344,46.307044370856,993700,0.0,0.0,0.0
2026-06-02 00:00:00-04:00,46.397003173828125,46.48500606736078,46.14277093471488,46.16232754772687,1138000,0.0,0.0,0.0
2026-06-03 00:00:00-04:00,46.1916618347168,46.54366965977208,46.18188166371834,46.26010811153663,1102800,0.0,0.0,0.0
2026-06-04 00:00:00-04:00,46.73923110961914,46.80767738506292,46.46740054998752,46.573005506410624,887500,0.0,0.0,0.0
2026-06-05 00:00:00-04:00,46.837013244628906,47.07168511865762,46.63167069230105,46.70989713700541,1164400,0.0,0.0,0.0
2026-06-08 00:00:00-04:00,46.61211395263672,46.98857218916491,46.55344784931235,46.90545938942727,946900,0.0,0.0,0.0
2026-06-09 00:00:00-04:00,47.120574951171875,47.149911733062694,46.78812002006615,46.817456801956965,1900600,0.0,0.0,0.0
2026-06-10 00:00:00-04:00,47.267250061035156,47.609481450051334,47.12057733428971,47.26235997546567,1321700,0.0,0.0,0.0
2026-06-11 00:00:00-04:00,47.53125762939453,47.761043155282934,47.32102871528837,47.472587794047826,1784700,0.0,0.0,0.0
2026-06-12 00:00:00-04:00,48.029937744140625,48.117940631350656,47.609479919697385,47.609479919697385,1019700,0.0,0.0,0.0
2026-06-15 00:00:00-04:00,47.57037353515625,48.01527435564984,47.531260309386425,47.89304832265102,1595800,0.0,0.0,0.0
2026-06-16 00:00:00-04:00,47.46281051635742,47.81482206214673,47.33080432166531,47.58014645493978,695300,0.0,0.0,0.0
2026-06-17 00:00:00-04:00,46.48500442504883,47.448146134116676,46.362778395574075,47.34547298692057,1454100,0.0,0.0,0.0
2026-06-18 00:00:00-04:00,46.445892333984375,46.75879067867308,46.39700266700973,46.739234065874726,1501200,0.0,0.0,0.0
2026-06-22 00:00:00-04:00,46.68624496459961,46.94835992690085,46.488421141278195,46.51809339416495,1062800,0.543,0.0,0.0
2026-06-23 00:00:00-04:00,47.121456146240234,47.180804427442375,46.68624673695173,46.73570175136565,1277500,0.0,0.0,0.0
2026-06-24 00:00:00-04:00,47.25004196166992,47.31927973613201,46.973090863821575,47.14123866660787,1304000,0.0,0.0,0.0
2026-06-25 00:00:00-04:00,47.60612487792969,47.83856759877969,47.319280508660505,47.373682157079685,1153300,0.0,0.0,0.0
2026-06-26 00:00:00-04:00,48.07100296020508,48.095732352432826,47.63381643453334,47.67535909678959,1391200,0.0,0.0,0.0
2026-06-29 00:00:00-04:00,47.8632926940918,48.06111652497327,47.65063273619996,47.986932116745756,939800,0.0,0.0,0.0
2026-06-30 00:00:00-04:00,47.19069290161133,47.78416438128499,47.17091014163797,47.68030772130662,1391800,0.0,0.0,0.0
2026-07-01 00:00:00-04:00,47.40829849243164,47.6456840607748,47.161019657721766,47.200585176837485,1313900,0.0,0.0,0.0
2026-07-02 00:00:00-04:00,47.89296340942383,47.92263943566686,47.58139343268913,47.65557783853328,788300,0.0,0.0,0.0
2026-07-06 00:00:00-04:00,47.576446533203125,47.932528660721836,47.42808149552073,47.803946382698875,970400,0.0,0.0,0.0
2026-07-07 00:00:00-04:00,48.021549224853516,48.38752084585993,47.92263919966549,47.92263919966549,1118300,0.0,0.0,0.0
