Date,Close,High,Low,Open,Volume,Dividends,Stock Splits
2026-05-14 00:00:00-04:00,10.202853202819824,10.367259438984497,10.202853202819824,10.328575672963028,11880000,0.0,0.0
2026-05-15 00:00:00-04:00,9.999762535095215,10.144826417447497,9.980420192224953,10.135155246012367,18604300,0.0,0.0
2026-05-18 00:00:00-04:00,9.961079597473145,10.096472319615051,9.941737252999303,10.067459725198034,16824100,0.0,0.0
2026-05-19 00:00:00-04:00,9.796672821044922,9.932066458051084,9.777330477632457,9.91272411463862,16400500,0.0,0.0
2026-05-20 00:00:00-04:00,9.912724494934082,9.951408260949393,9.75798943087284,9.79667319688815,21656000,0.0,0.0
2026-05-21 00:00:00-04:00,9.922396659851074,9.951409256692138,9.757990407262003,9.85469937083016,15518100,0.0,0.0
2026-05-22 00:00:00-04:00,9.874040603637695,9.99976307216573,9.845028010067754,9.97075047859579,11690400,0.0,0.0
2026-05-26 00:00:00-04:00,10.086801528930664,10.106142950073888,9.912724127173153,9.961079063471761,15649200,0.0,0.0
2026-05-27 00:00:00-04:00,10.164170265197754,10.270550399853544,10.106144150289445,10.125486496023484,14273700,0.0,0.0
2026-05-28 00:00:00-04:00,10.202853202819824,10.222194624683693,10.096472154540487,10.135155920561957,16530200,0.0,0.0
2026-05-29 00:00:00-04:00,10.18328857421875,10.212634966387151,10.134377298668092,10.18328857421875,14941800,0.12,0.0
2026-06-01 00:00:00-04:00,10.007208824157715,10.144160215533663,9.899604759229847,9.968079988465306,14763800,0.0,0.0
2026-06-02 00:00:00-04:00,9.977861404418945,10.105030340566557,9.968078963275683,9.99742628670547,11744200,0.0,0.0
2026-06-03 00:00:00-04:00,9.948514938354492,10.007207718958542,9.86047483454349,9.909386106983483,10501400,0.0,0.0
2026-06-04 00:00:00-04:00,10.065902709960938,10.183289218971831,9.987645037287008,9.987645037287008,15649300,0.0,0.0
2026-06-05 00:00:00-04:00,9.948514938354492,10.065901432467518,9.928950056216523,9.997426210794485,10912700,0.0,0.0
2026-06-08 00:00:00-04:00,9.889822006225586,10.046338276980665,9.850693171763066,9.977862116992505,14370000,0.0,0.0
2026-06-09 00:00:00-04:00,10.085467338562012,10.095248847719166,9.948515948406628,9.968079899625955,12636000,0.0,0.0
2026-06-10 00:00:00-04:00,9.958297729492188,10.144159451811932,9.948515288079317,10.026772953572362,17007300,0.0,0.0
2026-06-11 00:00:00-04:00,10.075684547424316,10.13437733195389,9.997426879448224,10.026773271713012,13632500,0.0,0.0
2026-06-12 00:00:00-04:00,10.085467338562012,10.153942567187194,10.065902454437662,10.114813731843515,12400000,0.0,0.0
2026-06-15 00:00:00-04:00,10.232199668884277,10.320239776738092,10.17350595268008,10.232199668884277,13246900,0.0,0.0
2026-06-16 00:00:00-04:00,10.330022811889648,10.388715598561763,10.251764208151789,10.261546650232148,11449100,0.0,0.0
2026-06-17 00:00:00-04:00,10.075684547424316,10.3593688270639,10.007208388266493,10.339803943617381,16399700,0.0,0.0
2026-06-18 00:00:00-04:00,10.153942108154297,10.193070941729065,10.095248391339657,10.153942108154297,19081000,0.0,0.0
2026-06-22 00:00:00-04:00,10.153942108154297,10.222417333683895,10.124595716199467,10.134377224914424,11867200,0.0,0.0
2026-06-23 00:00:00-04:00,10.212635040283203,10.222417482045115,10.075684587236402,10.11481342137906,12446800,0.0,0.0
2026-06-24 00:00:00-04:00,10.26154613494873,10.320239851578565,10.222417301497167,10.232199743086301,11262200,0.0,0.0
2026-06-25 00:00:00-04:00,10.388715744018555,10.418062137765503,10.232200400161444,10.271329236125723,12971700,0.0,0.0
2026-06-26 00:00:00-04:00,10.662617683410645,10.67240012570838,10.359369435421183,10.388715829409346,33687400,0.0,0.0
2026-06-29 00:00:00-04:00,10.7604398727417,10.7604398727417,10.555013256036792,10.662617318918405,25083500,0.0,0.0
2026-06-30 00:00:00-04:00,10.780219078063965,10.908790615944023,10.661537876142607,10.671428212101308,21009600,0.12,0.0
2026-07-01 00:00:00-04:00,10.671428680419922,10.790109887549637,10.64175861443609,10.701098746403751,14539000,0.0,0.0
2026-07-02 00:00:00-04:00,10.879120826721191,10.879120826721191,10.691209154719713,10.770329958003954,16136200,0.0,0.0
2026-07-06 00:00:00-04:00,11.047252655029297,11.096703392368141,10.849450648868283,10.859340041780559,21105600,0.0,0.0
2026-07-07 00:00:00-04:00,10.997801780700684,11.126373318902434,10.938461651188709,11.047252517423566,14462300,0.0,0.0
2026-07-08 00:00:00-04:00,10.819779396057129,10.987911333293358,10.78021899571886,10.958241268838242,12852200,0.0,0.0
2026-07-09 00:00:00-04:00,10.94835090637207,11.037362042715639,10.790109305403211,10.86923010588764,13625000,0.0,0.0
2026-07-10 00:00:00-04:00,11.007692337036133,11.05714307474892,10.938461870154855,10.997802000854701,12156000,0.0,0.0
2026-07-13 00:00:00-04:00,10.869230270385742,11.017582480935008,10.829669869544809,10.997801808917364,15081700,0.0,0.0
2026-07-14 00:00:00-04:00,11.057143211364746,11.116483342797766,10.928571669000693,10.958241734717202,14373500,0.0,0.0
2026-07-15 00:00:00-04:00,11.19560432434082,11.314285532282897,11.096703789319625,11.116483519046104,16125000,0.0,0.0
2026-07-16 00:00:00-04:00,11.30439567565918,11.324175404574905,11.185714472581747,11.205494201497473,15055600,0.0,0.0
2026-07-17 00:00:00-04:00,11.09670352935791,11.27472486550333,11.037362455179853,11.225275070748388,23930100,0.0,0.0
2026-07-20 00:00:00-04:00,10.800000190734863,11.165934147391587,10.780219518010203,11.146154417861315,23379100,0.0,0.0
2026-07-21 00:00:00-04:00,10.661538124084473,11.037362410506015,10.582417320963556,10.908790869635931,24382700,0.0,0.0
2026-07-22 00:00:00-04:00,10.602197647094727,10.790109312571499,10.562637246826231,10.770329584034421,25027100,0.0,0.0
2026-07-23 00:00:00-04:00,10.44395637512207,10.532966571135248,10.345054899737159,10.483516776637162,23668500,0.0,0.0
2026-07-24 00:00:00-04:00,10.473626136779785,10.55274693751588,10.434065736411737,10.503296201257236,22111500,0.0,0.0
2026-07-27 00:00:00-04:00,10.523077011108398,10.582417140841882,10.483516610221292,10.542856739954773,17827400,0.0,0.0
2026-07-28 00:00:00-04:00,10.94835090637207,10.978021913949487,10.552746903949924,10.582416968333,31272800,0.0,0.0
2026-07-29 00:00:00-04:00,10.780219078063965,10.938461623820125,10.750549013382212,10.908790615944023,23430000,0.0,0.0
2026-07-30 00:00:00-04:00,10.800000190734863,10.869230658882397,10.691209320332396,10.829670256627464,24276600,0.0,0.0
2026-07-31 00:00:00-04:00,10.65999984741211,10.770000457763672,10.619999885559082,10.75,19248700,0.12,0.0
2026-08-03 00:00:00-04:00,10.640000343322754,10.8100004196167,10.600000381469727,10.699999809265137,23616100,0.0,0.0
2026-08-04 00:00:00-04:00,10.640000343322754,10.770000457763672,10.600000381469727,10.699999809265137,26254200,0.0,0.0
2026-08-05 00:00:00-04:00,10.670000076293945,10.720000267028809,10.529999732971191,10.649999618530273,15283200,0.0,0.0
2026-08-06 00:00:00-04:00,10.609999656677246,10.729999542236328,10.579999923706055,10.670000076293945,19340400,0.0,0.0
2026-08-07 00:00:00-04:00,10.84000015258789,10.930000305175781,10.649999618530273,10.649999618530273,18004000,0.0,0.0
2026-08-10 00:00:00-04:00,10.760000228881836,10.850000381469727,10.640000343322754,10.850000381469727,14080100,0.0,0.0
2026-08-11 00:00:00-04:00,10.890000343322754,10.890000343322754,10.720000267028809,10.770000457763672,14345100,0.0,0.0
2026-08-12 00:00:00-04:00,10.880000114440918,11.020000457763672,10.869999885559082,10.949999809265137,16630300,0.0,0.0
2026-08-13 00:00:00-04:00,10.960000038146973,10.989999771118164,10.869999885559082,10.960000038146973,14084900,0.0,0.0
2026-08-14 00:00:00-04:00,10.960000038146973,11.079999923706055,10.9399995803833,10.979999542236328,12215100,0.0,0.0
2026-08-17 00:00:00-04:00,10.949999809265137,11.010000228881836,10.899999618530273,10.949999809265137,11619900,0.0,0.0
2026-08-18 00:00:00-04:00,10.920000076293945,10.970000267028809,10.890000343322754,10.960000038146973,11326200,0.0,0.0
2026-08-19 00:00:00-04:00,11.079999923706055,11.130000114440918,10.970000267028809,11.0,17359500,0.0,0.0
2026-08-20 00:00:00-04:00,10.920000076293945,11.100000381469727,10.890000343322754,11.029999732971191,12638800,0.0,0.0
2026-08-21 00:00:00-04:00,10.890000343322754,11.0,10.880000114440918,10.970000267028809,10212400,0.0,0.0
2026-08-24 00:00:00-04:00,10.979999542236328,11.0,10.84000015258789,10.90999984741211,14103300,0.0,0.0
2026-08-25 00:00:00-04:00,10.90999984741211,11.029999732971191,10.880000114440918,11.020000457763672,13764500,0.0,0.0
2026-08-26 00:00:00-04:00,10.8100004196167,10.930000305175781,10.8100004196167,10.920000076293945,12299600,0.0,0.0
2026-08-27 00:00:00-04:00,10.9399995803833,10.960000038146973,10.789999961853027,10.819999694824219,12494400,0.0,0.0
2026-08-28 00:00:00-04:00,10.899999618530273,11.0,10.880000114440918,10.949999809265137,20289351,0.0,0.0
