Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2026-01-02 00:00:00-05:00,16.71145764154188,16.739703005152787,16.58906465739613,16.645553588867188,10828500,0.0,0.0,0.0
2026-01-05 00:00:00-05:00,16.687918948872017,16.748173563220167,16.68321049089917,16.720870971679688,5838300,0.0,0.0,0.0
2026-01-06 00:00:00-05:00,16.730286661645245,16.786775588989258,16.730286661645245,16.786775588989258,6603700,0.0,0.0,0.0
2026-01-07 00:00:00-05:00,16.786775588989258,16.815020950536578,16.777360468473486,16.786775588989258,6273200,0.0,0.0,0.0
2026-01-08 00:00:00-05:00,16.78677884480875,16.78677884480875,16.739705028850477,16.758533477783203,7861100,0.0,0.0,0.0
2026-01-09 00:00:00-05:00,16.786776602692058,16.843265533447266,16.76794636052341,16.843265533447266,4719900,0.0,0.0,0.0
2026-01-12 00:00:00-05:00,16.815023421800383,16.85268211364746,16.805608299900893,16.85268211364746,4058800,0.0,0.0,0.0
2026-01-13 00:00:00-05:00,16.843265533447266,16.862095775615913,16.833850412362942,16.843265533447266,4897400,0.0,0.0,0.0
2026-01-14 00:00:00-05:00,16.833850412362942,16.843265533447266,16.777361481607734,16.843265533447266,6917600,0.0,0.0,0.0
2026-01-15 00:00:00-05:00,16.871510896700237,16.885632680451355,16.805606844860705,16.843265533447266,4217600,0.0,0.0,0.0
2026-01-16 00:00:00-05:00,16.91858515686009,16.946830520865145,16.758531685666334,16.833850860595703,7791200,0.0,0.0,0.0
2026-01-20 00:00:00-05:00,16.67122986394364,16.73780036919807,16.59514902737998,16.62367820739746,11131800,0.179,0.0,0.0
2026-01-21 00:00:00-05:00,16.652209784389857,16.837656716637685,16.62367878946316,16.785350799560547,10447800,0.0,0.0,0.0
2026-01-22 00:00:00-05:00,16.8709417445728,16.880452076087714,16.80437123787866,16.85192108154297,7961000,0.0,0.0,0.0
2026-01-23 00:00:00-05:00,16.851919629481742,16.928000461135223,16.832900782000955,16.899471282958984,6484900,0.0,0.0,0.0
