Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-08-04T04:00:00.000Z,10.9642684387,11.0515164793,10.9642684387,11.032128334,6867100,0.0,0.0,0.0
2025-08-05T04:00:00.000Z,11.0127377937,11.0515150036,11.0030441846,11.0224323273,5823800,0.0,0.0,0.0
2025-08-06T04:00:00.000Z,11.041822211,11.0612103552,10.9739613952,10.9836559296,5426500,0.0,0.0,0.0
2025-08-07T04:00:00.000Z,10.9836568301,11.0224340461,10.9448796141,10.9642686844,3076000,0.0,0.0,0.0
2025-08-08T04:00:00.000Z,10.9545732511,11.0030449982,10.9448787168,10.9836559296,2495300,0.0,0.0,0.0
2025-08-11T04:00:00.000Z,10.9836564479,11.0224336625,10.9739619131,10.9933509827,2438900,0.0,0.0,0.0
2025-08-12T04:00:00.000Z,10.983656584,11.0515164793,10.983656584,11.032128334,4507800,0.0,0.0,0.0
2025-08-13T04:00:00.000Z,11.0515168031,11.1290712357,11.0515168031,11.1290712357,4680700,0.0,0.0,0.0
2025-08-14T04:00:00.000Z,11.0612102524,11.1193765333,11.0321275742,11.0902929306,3670600,0.0,0.0,0.0
2025-08-15T04:00:00.000Z,11.0999893222,11.109683858,11.0709066391,11.0709066391,2684000,0.0,0.0,0.0
2025-08-18T04:00:00.000Z,11.0952596829,11.1244831085,11.0855182314,11.1244831085,3163400,0.055,0.0,0.0
2025-08-19T04:00:00.000Z,11.0952587694,11.1926704897,11.0952587694,11.182929039,3726900,0.0,0.0,0.0
2025-08-20T04:00:00.000Z,11.1926704897,11.2024119405,11.1634470665,11.182929039,4020600,0.0,0.0,0.0
2025-08-21T04:00:00.000Z,11.1439631934,11.1926695138,11.1439631934,11.1537046432,4095500,0.0,0.0,0.0
2025-08-22T04:00:00.000Z,11.1731889094,11.2706006331,11.1731889094,11.25111866,5104100,0.0,0.0,0.0
2025-08-25T04:00:00.000Z,11.2218961716,11.2803430249,11.2218961716,11.2218961716,2009700,0.0,0.0,0.0
2025-08-26T04:00:00.000Z,11.2024110311,11.2413759019,11.1926695812,11.2121524811,2700500,0.0,0.0,0.0
