Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-08-04T04:00:00.000Z,15.704567715,15.7893047333,15.6951522912,15.7893047333,5301500,0.0,0.0,0.0
2025-08-05T04:00:00.000Z,15.7987193437,15.8175483945,15.7328113806,15.7516422272,5328100,0.0,0.0,0.0
2025-08-06T04:00:00.000Z,15.7610586123,15.8457956314,15.7610586123,15.8457956314,4658200,0.0,0.0,0.0
2025-08-07T04:00:00.000Z,15.8740411511,15.8834565746,15.8175486105,15.8552103043,5399800,0.0,0.0,0.0
2025-08-08T04:00:00.000Z,15.8834555723,15.911700045,15.8740401495,15.9022846222,2870900,0.0,0.0,0.0
2025-08-11T04:00:00.000Z,15.9117031097,15.930533959,15.9022876851,15.9117031097,3939500,0.0,0.0,0.0
2025-08-12T04:00:00.000Z,15.9305324554,15.9399478792,15.9211170317,15.9305324554,4282000,0.0,0.0,0.0
2025-08-13T04:00:00.000Z,15.9493644601,15.9493644601,15.9305336112,15.9399490356,2849600,0.0,0.0,0.0
2025-08-14T04:00:00.000Z,15.9399490356,15.9587798845,15.9305336112,15.9399490356,3408700,0.0,0.0,0.0
2025-08-15T04:00:00.000Z,15.9399473193,15.9446541331,15.8175486105,15.8552103043,7303500,0.0,0.0,0.0
2025-08-18T04:00:00.000Z,15.8723287582,15.8818390587,15.8342875562,15.8723287582,4945200,0.168,0.0,0.0
2025-08-19T04:00:00.000Z,15.8628188152,15.8723291159,15.7391867197,15.7582073212,6538500,0.0,0.0,0.0
2025-08-20T04:00:00.000Z,15.7391871625,15.7486974635,15.5489865845,15.7106580734,8881300,0.0,0.0,0.0
2025-08-21T04:00:00.000Z,15.6631062252,15.7059016717,15.5965359336,15.6535959244,5729200,0.0,0.0,0.0
2025-08-22T04:00:00.000Z,15.6726142739,15.8533063349,15.6488394324,15.8342857361,6261500,0.0,0.0,0.0
2025-08-25T04:00:00.000Z,15.824778818,15.8533097223,15.7867394261,15.8152685165,5019200,0.0,0.0,0.0
2025-08-26T04:00:00.000Z,15.8057601988,15.8533098926,15.7772292942,15.8437995911,4687100,0.0,0.0,0.0
2025-08-27T04:00:00.000Z,15.8437978567,15.8723287582,15.8105127119,15.8723287582,5688900,0.0,0.0,0.0
2025-08-28T04:00:00.000Z,15.8533062525,15.9484074322,15.8533062525,15.9388971329,4868500,0.0,0.0,0.0
2025-08-29T04:00:00.000Z,15.9198787964,15.9198787964,15.7962485149,15.8247776031,5249900,0.0,0.0,0.0
2025-09-02T04:00:00.000Z,15.6963912735,15.7582073212,15.6155564382,15.7582073212,6409200,0.0,0.0,0.0
2025-09-03T04:00:00.000Z,15.8152686864,15.8723304957,15.781983538,15.8437995911,5241800,0.0,0.0,0.0
2025-09-04T04:00:00.000Z,15.8675733834,15.9484100342,15.8380919947,15.9484100342,5175000,0.0,0.0,0.0
2025-09-05T04:00:00.000Z,16.0054704592,16.0244910615,15.8818401718,15.9674310684,7101100,0.0,0.0,0.0
2025-09-08T04:00:00.000Z,16.0054694949,16.0435106973,16.0054694949,16.0340003967,5416600,0.0,0.0,0.0
2025-09-09T04:00:00.000Z,16.0435119898,16.0530204773,15.9997642408,16.0530204773,3886100,0.0,0.0,0.0
2025-09-10T04:00:00.000Z,16.086307439,16.0910616827,16.0340016885,16.0530204773,4154000,0.0,0.0,0.0
2025-09-11T04:00:00.000Z,16.0815495581,16.1195907593,16.0815495581,16.1195907593,3790000,0.0,0.0,0.0
2025-09-12T04:00:00.000Z,16.1195920517,16.1481211409,16.1195920517,16.1386108398,4264800,0.0,0.0,0.0
2025-09-15T04:00:00.000Z,16.1481208801,16.157631181,16.1481208801,16.1481208801,4169600,0.0,0.0,0.0
2025-09-16T04:00:00.000Z,16.1671407005,16.176651001,16.1576304001,16.176651001,4770700,0.0,0.0,0.0
2025-09-17T04:00:00.000Z,16.1718946839,16.1861610413,16.1386095399,16.1861610413,7979300,0.0,0.0,0.0
2025-09-18T04:00:00.000Z,16.1909155447,16.1956716018,16.1614341575,16.176651001,4635800,0.0,0.0,0.0
2025-09-19T04:00:00.000Z,16.2146898629,16.2622413635,16.1795037477,16.2622413635,6380300,0.0,0.0,0.0
2025-09-22T04:00:00.000Z,16.2526347912,16.3006619387,16.2430289952,16.281452179,6376100,0.17,0.0,0.0
2025-09-23T04:00:00.000Z,16.2958619053,16.3006638878,16.2238193433,16.2334251404,5941200,0.0,0.0,0.0
2025-09-24T04:00:00.000Z,16.2718491102,16.2718491102,16.1853987645,16.214214325,6643100,0.0,0.0,0.0
2025-09-25T04:00:00.000Z,16.1757919157,16.2238190681,16.1181589663,16.1950035095,6373200,0.0,0.0,0.0
2025-09-26T04:00:00.000Z,16.2286223803,16.2622417524,16.175791415,16.2526359558,5315400,0.0,0.0,0.0
2025-09-29T04:00:00.000Z,16.3102718262,16.3390892212,16.2910602295,16.3198776245,5770000,0.0,0.0,0.0
2025-09-30T04:00:00.000Z,16.3102710463,16.3390884399,16.2814554848,16.3390884399,6773100,0.0,0.0,0.0
2025-10-01T04:00:00.000Z,16.3006636202,16.3775081635,16.2910578233,16.3775081635,4207400,0.0,0.0,0.0
2025-10-02T04:00:00.000Z,16.4063247753,16.4159305718,16.3679034216,16.3967189789,3401000,0.0,0.0,0.0
2025-10-03T04:00:00.000Z,16.4063247753,16.4255363683,16.3707835116,16.3967189789,5151900,0.0,0.0,0.0
2025-10-06T04:00:00.000Z,16.425538237,16.4543537976,16.425538237,16.4447498322,4813800,0.0,0.0,0.0
2025-10-07T04:00:00.000Z,16.4543526679,16.4639584648,16.3967197187,16.4255371094,5728900,0.0,0.0,0.0
2025-10-08T04:00:00.000Z,16.4447501043,16.483171463,16.4351443066,16.483171463,3762600,0.0,0.0,0.0
2025-10-09T04:00:00.000Z,16.4831699448,16.4927757416,16.4639583511,16.4735641479,5035000,0.0,0.0,0.0
2025-10-10T04:00:00.000Z,16.4927769572,16.5023827548,16.214214325,16.214214325,13728400,0.0,0.0,0.0
2025-10-13T04:00:00.000Z,16.3967203809,16.4639591298,16.3679048212,16.4543533325,7562200,0.0,0.0,0.0
2025-10-14T04:00:00.000Z,16.3679041601,16.4735642617,16.2718480233,16.4255371094,9377200,0.0,0.0,0.0
2025-10-15T04:00:00.000Z,16.4927772607,16.5119888562,16.392879163,16.483171463,5937400,0.0,0.0,0.0
2025-10-16T04:00:00.000Z,16.5215911865,16.5263931683,16.4255350616,16.5215911865,10773900,0.0,0.0,0.0
2025-10-17T04:00:00.000Z,16.4735647318,16.6272538223,16.4226556557,16.5984382629,14097100,0.0,0.0,0.0
2025-10-20T04:00:00.000Z,16.6595645167,16.7468891144,16.6537423834,16.7468891144,6780100,0.173,0.0,0.0
2025-10-21T04:00:00.000Z,16.7371878249,16.7662966439,16.7177819456,16.7565937042,6335300,0.0,0.0,0.0
2025-10-22T04:00:00.000Z,16.7468884862,16.7565914246,16.6013481125,16.6983737946,9528600,0.0,0.0,0.0
2025-10-23T04:00:00.000Z,16.6983736558,16.7759971619,16.6886725682,16.7759971619,6638100,0.0,0.0,0.0
2025-10-24T04:00:00.000Z,16.8342132568,16.8439161953,16.81480738,16.8342132568,7353000,0.0,0.0,0.0
2025-10-27T04:00:00.000Z,16.8875766462,16.902130127,16.8827242522,16.902130127,7398300,0.0,0.0,0.0
2025-10-28T04:00:00.000Z,16.9118344611,16.9215373993,16.9021315229,16.9215373993,4022900,0.0,0.0,0.0
2025-10-29T04:00:00.000Z,16.9215373993,16.9312403375,16.8924285848,16.9215373993,8573900,0.0,0.0,0.0
2025-10-30T04:00:00.000Z,16.9118330643,16.9312389391,16.8924271896,16.902130127,6954100,0.0,0.0,0.0
2025-10-31T04:00:00.000Z,16.9409416811,16.9506446195,16.8827259018,16.9118347168,8369400,0.0,0.0,0.0
2025-11-03T05:00:00.000Z,16.9409408569,16.9603467326,16.9215368319,16.9409408569,6089200,0.0,0.0,0.0
2025-11-04T05:00:00.000Z,16.8924276996,16.9312394503,16.8730218243,16.882724762,7618400,0.0,0.0,0.0
2025-11-05T05:00:00.000Z,16.887577786,16.9506441072,16.8730224536,16.9312400818,4692200,0.0,0.0,0.0
