Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-08-04T04:00:00.000Z,21.8631727931,21.9680080414,21.7869281499,21.9680080414,450100,0.0,0.0,0.0
2025-08-05T04:00:00.000Z,22.112153263,22.217861665,22.0737131776,22.189031601,366900,0.19,0.0,0.0
2025-08-06T04:00:00.000Z,22.2562991165,22.2851291796,22.1890308023,22.1986408234,176500,0.0,0.0,0.0
2025-08-07T04:00:00.000Z,22.3139613358,22.3620114493,22.2466930098,22.3331813812,209700,0.0,0.0,0.0
2025-08-08T04:00:00.000Z,22.3427914039,22.4292797754,22.3331813812,22.3331813812,252600,0.0,0.0,0.0
2025-08-11T04:00:00.000Z,22.3812288567,22.4004470669,22.1602020264,22.1602020264,1185800,0.0,0.0,0.0
2025-08-12T04:00:00.000Z,22.3620086664,22.5445935763,22.3523986449,22.5253753662,1280000,0.0,0.0,0.0
2025-08-13T04:00:00.000Z,22.6118644503,22.6983528137,22.5445942976,22.6983528137,351100,0.0,0.0,0.0
2025-08-14T04:00:00.000Z,22.6214741116,22.6214741116,22.5253757279,22.61186409,238000,0.0,0.0,0.0
2025-08-15T04:00:00.000Z,22.573424751,22.5926447949,22.515766452,22.534986496,188900,0.0,0.0,0.0
2025-08-18T04:00:00.000Z,22.4869360266,22.5061560703,22.4100576849,22.4484977722,404400,0.0,0.0,0.0
2025-08-19T04:00:00.000Z,22.3812273609,22.4292756326,22.2755189636,22.3139572144,256000,0.0,0.0,0.0
2025-08-20T04:00:00.000Z,22.4581072292,22.5061555042,22.4100571213,22.4773254395,240700,0.0,0.0,0.0
2025-08-21T04:00:00.000Z,22.5542036517,22.6118637809,22.5157653985,22.5926437378,266100,0.0,0.0,0.0
2025-08-22T04:00:00.000Z,22.6503009082,23.1211809423,22.6503009082,23.082742691,409800,0.0,0.0,0.0
2025-08-25T04:00:00.000Z,22.9962555119,23.0250837436,22.8905471078,22.9097671509,236400,0.0,0.0,0.0
2025-08-26T04:00:00.000Z,22.8905463097,22.9289863945,22.8521080577,22.9193763733,273600,0.0,0.0,0.0
2025-08-27T04:00:00.000Z,22.7752289275,22.9289855957,22.7271788231,22.9289855957,278600,0.0,0.0,0.0
2025-08-28T04:00:00.000Z,22.9289858315,22.9482040405,22.8521074966,22.9482040405,290800,0.0,0.0,0.0
2025-08-29T04:00:00.000Z,22.9482069694,23.1404037476,22.9289887579,23.1404037476,280700,0.0,0.0,0.0
2025-09-02T04:00:00.000Z,22.7752295346,22.8328878284,22.6983511984,22.7848377228,1095100,0.0,0.0,0.0
2025-09-03T04:00:00.000Z,22.7175705127,22.7944488525,22.659912216,22.7944488525,643200,0.0,0.0,0.0
2025-09-04T04:00:00.000Z,22.7556984529,22.9010090583,22.7169498204,22.8816356659,328800,0.19,0.0,0.0
2025-09-05T04:00:00.000Z,23.0172578026,23.152880783,22.9203834534,22.9203834534,1234900,0.0,0.0,0.0
2025-09-08T04:00:00.000Z,23.0947566034,23.1141318425,22.9397583857,23.0269451141,377500,0.0,0.0,0.0
2025-09-09T04:00:00.000Z,23.104446805,23.1722583019,23.0656963224,23.0850715637,437600,0.0,0.0,0.0
2025-09-10T04:00:00.000Z,23.104444223,23.1528804731,23.0269451141,23.0269451141,348400,0.0,0.0,0.0
2025-09-11T04:00:00.000Z,23.0947565183,23.2303794963,23.0850688987,23.2110042572,437500,0.0,0.0,0.0
2025-09-12T04:00:00.000Z,23.201320845,23.2303818588,23.1625703629,23.1916332245,346800,0.0,0.0,0.0
2025-09-15T04:00:00.000Z,23.2303793861,23.3369413527,23.2303793861,23.3078784943,313600,0.0,0.0,0.0
2025-09-16T04:00:00.000Z,23.3563189743,23.385379988,23.2594446173,23.3756923676,583200,0.0,0.0,0.0
2025-09-17T04:00:00.000Z,23.3756932891,23.6372535091,23.3175694117,23.4241313934,372000,0.0,0.0,0.0
2025-09-18T04:00:00.000Z,23.3660065948,23.4241304699,23.2594446173,23.3756923676,440800,0.0,0.0,0.0
2025-09-19T04:00:00.000Z,23.3272579361,23.3272579361,23.2013225555,23.2013225555,325100,0.0,0.0,0.0
2025-09-22T04:00:00.000Z,23.1238216521,23.1722579068,23.0172596745,23.1044464111,445700,0.0,0.0,0.0
2025-09-23T04:00:00.000Z,23.0947565183,23.2788175939,23.0947565183,23.2110042572,1048100,0.0,0.0,0.0
2025-09-24T04:00:00.000Z,23.152880362,23.1819432206,23.0947564926,23.1238193512,319800,0.0,0.0,0.0
2025-09-25T04:00:00.000Z,23.0172583938,23.0172583938,22.8331973103,22.8913211823,248700,0.0,0.0,0.0
2025-09-26T04:00:00.000Z,22.9688219636,23.0850715637,22.9300733287,23.0850715637,238100,0.0,0.0,0.0
2025-09-29T04:00:00.000Z,23.1528815414,23.1625691614,23.0075709366,23.065694809,215900,0.0,0.0,0.0
2025-09-30T04:00:00.000Z,23.133506658,23.230381012,23.0366341518,23.230381012,631100,0.0,0.0,0.0
2025-10-01T04:00:00.000Z,23.1819431364,23.3369413527,23.1141316477,23.3078784943,1277200,0.0,0.0,0.0
2025-10-02T04:00:00.000Z,23.2788191128,23.2981925054,23.0850704049,23.230381012,653200,0.0,0.0,0.0
2025-10-03T04:00:00.000Z,23.2499109831,23.347559031,23.2499109831,23.2889709473,345900,0.19,0.0,0.0
2025-10-06T04:00:00.000Z,23.2889684591,23.2889684591,23.1620254517,23.1620254517,404500,0.0,0.0,0.0
2025-10-07T04:00:00.000Z,23.0839069089,23.0936718987,22.9179058075,22.9179058075,425400,0.0,0.0,0.0
2025-10-08T04:00:00.000Z,22.9374357871,22.9472007769,22.8886127006,22.9179058075,194600,0.0,0.0,0.0
2025-10-09T04:00:00.000Z,23.0741432525,23.1327331946,22.8202609533,22.8495540619,274400,0.0,0.0,0.0
2025-10-10T04:00:00.000Z,22.830025063,22.8690850261,22.3613166809,22.3613166809,719000,0.0,0.0,0.0
2025-10-13T04:00:00.000Z,22.5859057005,22.683553745,22.5859057005,22.6542606354,365900,0.0,0.0,0.0
2025-10-14T04:00:00.000Z,22.4882588406,22.7519061314,22.4687288598,22.6737880707,289200,0.0,0.0,0.0
2025-10-15T04:00:00.000Z,22.8007317169,22.8690847891,22.6152006191,22.7128486633,608500,0.0,0.0,0.0
2025-10-16T04:00:00.000Z,22.7519061836,22.7812011549,22.5468469723,22.6152000427,330300,0.0,0.0,0.0
