Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-08-04T04:00:00.000Z,9.8695092501,10.0006036229,9.8507819929,9.9912395477,587000,0.0,0.0,0.0
2025-08-05T04:00:00.000Z,10.0006036758,10.0286950084,9.9350560426,10.0006036758,653500,0.0,0.0,0.0
2025-08-06T04:00:00.000Z,9.9725108853,9.9725108853,9.8320533377,9.8695087433,711500,0.0,0.0,0.0
2025-08-07T04:00:00.000Z,9.9069653081,9.9725120523,9.8788739739,9.9163293839,429100,0.0,0.0,0.0
2025-08-08T04:00:00.000Z,9.9444207622,9.9818761723,9.9069653521,9.9350566864,269900,0.0,0.0,0.0
2025-08-11T04:00:00.000Z,9.9537844927,9.9818758261,9.8320541908,9.8414182663,713200,0.0,0.0,0.0
2025-08-12T04:00:00.000Z,9.8695091453,9.9912394416,9.8695091453,9.9725112915,356900,0.0,0.0,0.0
2025-08-13T04:00:00.000Z,10.0099673505,10.1316976547,10.0006041679,10.1316976547,987300,0.0,0.0,0.0
2025-08-14T04:00:00.000Z,10.0661507179,10.0848788689,10.0193312337,10.0755147934,450600,0.0,0.0,0.0
2025-08-15T04:00:00.000Z,10.0661505597,10.0942418926,10.0380592268,10.0474224091,363400,0.0,0.0,0.0
2025-08-18T04:00:00.000Z,10.0474221591,10.0567862342,9.9818754196,9.9818754196,456700,0.0,0.0,0.0
2025-08-19T04:00:00.000Z,10.0006038264,10.1036059758,9.9818756757,10.0380592346,378800,0.0,0.0,0.0
2025-08-20T04:00:00.000Z,10.0661508672,10.1223344278,10.047422716,10.1129703522,389400,0.0,0.0,0.0
2025-08-21T04:00:00.000Z,10.0567861884,10.0567861884,9.944419967,9.9631481171,403700,0.0,0.0,0.0
2025-08-22T04:00:00.000Z,9.9912397019,10.2721557089,9.9818756266,10.2627916336,862000,0.0,0.0,0.0
2025-08-25T04:00:00.000Z,10.2534272015,10.2627912764,10.1785163879,10.1785163879,419100,0.0,0.0,0.0
2025-08-26T04:00:00.000Z,10.1972447424,10.23470015,10.1504252598,10.2253360748,314800,0.0,0.0,0.0
2025-08-27T04:00:00.000Z,10.2066078262,10.2721554585,10.169152419,10.1972446442,263200,0.0,0.0,0.0
2025-08-28T04:00:00.000Z,10.225335923,10.225335923,10.1504251091,10.1878805161,464000,0.0,0.0,0.0
2025-08-29T04:00:00.000Z,10.178516839,10.3002471396,10.178516839,10.2908830643,314700,0.0,0.0,0.0
2025-09-02T04:00:00.000Z,10.1878805691,10.2347000513,10.1316970119,10.1972446442,382300,0.0,0.0,0.0
2025-09-03T04:00:00.000Z,10.1878811663,10.3470668793,10.1691530151,10.3470668793,298300,0.0,0.0,0.0
2025-09-04T04:00:00.000Z,10.3845219887,10.5156154711,10.3657938381,10.5062522888,730600,0.0,0.0,0.0
2025-09-05T04:00:00.000Z,10.5530722211,10.6748016334,10.5343440697,10.6186189651,659100,0.0,0.0,0.0
2025-09-08T04:00:00.000Z,10.6092547401,10.6279828913,10.543707997,10.5811634064,628700,0.0,0.0,0.0
2025-09-09T04:00:00.000Z,10.5717992337,10.6279827937,10.5343438247,10.5530719757,632000,0.0,0.0,0.0
2025-09-10T04:00:00.000Z,10.5811629454,10.6186183531,10.4687967223,10.4781599045,614100,0.0,0.0,0.0
2025-09-11T04:00:00.000Z,10.5156153199,10.571798878,10.4594326549,10.46879673,430700,0.0,0.0,0.0
2025-09-12T04:00:00.000Z,10.4781596077,10.4781596077,10.3845215376,10.3938856125,394900,0.0,0.0,0.0
2025-09-15T04:00:00.000Z,10.4407051064,10.4407051064,10.3657942866,10.384522438,497600,0.0,0.0,0.0
2025-09-16T04:00:00.000Z,10.3845219865,10.4126133194,10.2347003535,10.2721557617,554400,0.0,0.0,0.0
2025-09-17T04:00:00.000Z,10.3096114699,10.4781603655,10.2815192432,10.3470668793,533200,0.0,0.0,0.0
2025-09-18T04:00:00.000Z,10.3657938279,10.3657938279,10.2347003456,10.2815189362,629400,0.0,0.0,0.0
2025-09-19T04:00:00.000Z,10.3470662651,10.3470662651,10.1878805615,10.2066078186,507100,0.0,0.0,0.0
2025-09-22T04:00:00.000Z,10.2253361141,10.2253361141,10.0099668503,10.0099668503,793800,0.0,0.0,0.0
2025-09-23T04:00:00.000Z,10.0193311813,10.1129701493,10.0193311813,10.0661506653,636200,0.0,0.0,0.0
2025-09-24T04:00:00.000Z,10.0567864393,10.0755145898,10.0006037737,10.0286951065,654500,0.0,0.0,0.0
2025-09-25T04:00:00.000Z,10.0193310312,10.047422364,9.9725115479,10.0286951065,331300,0.0,0.0,0.0
2025-09-26T04:00:00.000Z,10.056786695,10.131697513,10.0286953615,10.0848789215,275300,0.0,0.0,0.0
2025-09-29T04:00:00.000Z,10.1223340198,10.1223340198,9.9631483131,10.0193309784,809000,0.0,0.0,0.0
