Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-08-04T04:00:00.000Z,36.7505858598,36.9592857361,36.7410973634,36.9592857361,688700,0.0,0.0,0.0
2025-08-05T04:00:00.000Z,36.9403111101,36.9877463528,36.8359629848,36.8928794861,656100,0.0,0.0,0.0
2025-08-06T04:00:00.000Z,36.921340235,37.0351804828,36.9023704792,37.0256919861,758500,0.0,0.0,0.0
2025-08-07T04:00:00.000Z,37.0731272321,37.1015854846,36.9498021064,37.0256919861,1012800,0.0,0.0,0.0
2025-08-08T04:00:00.000Z,37.1110728557,37.1585044861,37.0920994798,37.1585044861,589800,0.0,0.0,0.0
2025-08-11T04:00:00.000Z,37.1585060276,37.1869679021,37.130047772,37.1490211487,579200,0.0,0.0,0.0
2025-08-12T04:00:00.000Z,37.1869729539,37.2154312134,37.1774844548,37.2154312134,642100,0.0,0.0,0.0
2025-08-13T04:00:00.000Z,37.2344017029,37.2344017029,37.2249168234,37.2344017029,388400,0.0,0.0,0.0
2025-08-14T04:00:00.000Z,37.2343963475,37.2438812256,37.2343963475,37.2438812256,384400,0.0,0.0,0.0
2025-08-15T04:00:00.000Z,37.2818289855,37.2818289855,36.9877507109,37.0636405945,744300,0.0,0.0,0.0
2025-08-18T04:00:00.000Z,37.0598132619,37.0885035627,37.0406851785,37.0789413452,528300,0.316,0.0,0.0
2025-08-19T04:00:00.000Z,37.0789396678,37.1076299674,36.9354808733,36.9832992554,664900,0.0,0.0,0.0
2025-08-20T04:00:00.000Z,36.9833042283,36.9833042283,36.7346464192,36.9354858398,756800,0.0,0.0,0.0
2025-08-21T04:00:00.000Z,36.8685340493,36.9163524309,36.7728972861,36.83984375,872800,0.0,0.0,0.0
2025-08-22T04:00:00.000Z,36.8972353075,37.2032773883,36.8972353075,37.1745834351,838000,0.0,0.0,0.0
2025-08-25T04:00:00.000Z,37.136324441,37.2223953409,37.1267585754,37.1267585754,602600,0.0,0.0,0.0
2025-08-26T04:00:00.000Z,37.136332335,37.2224032532,37.1172042481,37.2128410339,630700,0.0,0.0,0.0
2025-08-27T04:00:00.000Z,37.2319667325,37.2702229037,37.1841483427,37.2510948181,819500,0.0,0.0,0.0
2025-08-28T04:00:00.000Z,37.2702229714,37.337169447,37.2415290188,37.3084754944,540100,0.0,0.0,0.0
2025-08-29T04:00:00.000Z,37.2797851224,37.3180412935,37.1841483427,37.2510948181,630500,0.0,0.0,0.0
2025-09-02T04:00:00.000Z,37.0406866077,37.1171989441,36.8876655833,37.1171989441,805800,0.0,0.0,0.0
2025-09-03T04:00:00.000Z,37.2032738091,37.2510921956,37.1363273384,37.2319641113,637900,0.0,0.0,0.0
2025-09-04T04:00:00.000Z,37.298909738,37.3945465088,37.2606535704,37.3945465088,546100,0.0,0.0,0.0
2025-09-05T04:00:00.000Z,37.4806210618,37.5380053133,37.2606535704,37.3945465088,1045900,0.0,0.0,0.0
2025-09-08T04:00:00.000Z,37.4328003313,37.4710564966,37.4232381142,37.4614906311,739100,0.0,0.0,0.0
2025-09-09T04:00:00.000Z,37.4519336556,37.4997520447,37.4232433518,37.4997520447,633200,0.0,0.0,0.0
2025-09-10T04:00:00.000Z,37.5667011439,37.5667011439,37.4997546648,37.5188827515,551000,0.0,0.0,0.0
2025-09-11T04:00:00.000Z,37.5762646552,37.5953927407,37.5571365698,37.5858268738,654800,0.0,0.0,0.0
2025-09-12T04:00:00.000Z,37.6145210266,37.6336454638,37.6049551597,37.6145210266,738400,0.0,0.0,0.0
2025-09-15T04:00:00.000Z,37.633644104,37.6527721888,37.6240818857,37.633644104,670800,0.0,0.0,0.0
2025-09-16T04:00:00.000Z,37.6527735834,37.6527735834,37.6432113647,37.6432113647,578700,0.0,0.0,0.0
2025-09-17T04:00:00.000Z,37.6240795033,37.6718978882,37.6240795033,37.6718978882,1907700,0.0,0.0,0.0
2025-09-18T04:00:00.000Z,37.6814637542,37.6814637542,37.6718978882,37.6718978882,771800,0.0,0.0,0.0
2025-09-19T04:00:00.000Z,37.7101540554,37.7101540554,37.5380049511,37.6718978882,894500,0.0,0.0,0.0
2025-09-22T04:00:00.000Z,37.6834672426,37.750930959,37.6063674281,37.7412948608,736800,0.302,0.0,0.0
2025-09-23T04:00:00.000Z,37.7509281058,37.7605678797,37.6256404571,37.6641921997,599800,0.0,0.0,0.0
2025-09-24T04:00:00.000Z,37.7027405061,37.7123802801,37.5774528567,37.6352767944,969600,0.0,0.0,0.0
2025-09-25T04:00:00.000Z,37.5292621297,37.6063656169,37.4425225447,37.5678138733,1091900,0.0,0.0,0.0
2025-09-26T04:00:00.000Z,37.6256398744,37.7316553266,37.5774520351,37.7123794556,610900,0.0,0.0,0.0
2025-09-29T04:00:00.000Z,37.8087579891,37.8183977636,37.7412942738,37.7894821167,768800,0.0,0.0,0.0
2025-09-30T04:00:00.000Z,37.7702056583,37.8569452447,37.7412936883,37.8376693726,875700,0.0,0.0,0.0
2025-10-01T04:00:00.000Z,37.7991204798,37.9244081313,37.7894807057,37.9147720337,734300,0.0,0.0,0.0
2025-10-02T04:00:00.000Z,38.0015114114,38.0015114114,37.8858598582,37.934047699,619700,0.0,0.0,0.0
2025-10-03T04:00:00.000Z,37.9629592896,38.0111471299,37.9340473207,37.9629592896,1456100,0.0,0.0,0.0
2025-10-06T04:00:00.000Z,38.0111501177,38.0400657654,37.9822381465,38.0400657654,657500,0.0,0.0,0.0
2025-10-07T04:00:00.000Z,38.0496984938,38.0593382677,37.9533228141,37.9918708801,600600,0.0,0.0,0.0
2025-10-08T04:00:00.000Z,38.0207893398,38.0786132812,38.0111495652,38.0786132812,527300,0.0,0.0,0.0
2025-10-09T04:00:00.000Z,38.0882495841,38.0978856813,38.0304219714,38.059337616,612500,0.0,0.0,0.0
2025-10-10T04:00:00.000Z,38.1075238007,38.1267996707,37.5196226312,37.529258728,3252100,0.0,0.0,0.0
2025-10-13T04:00:00.000Z,37.8473073606,38.0304226226,37.8376675867,37.9918708801,1680500,0.0,0.0,0.0
2025-10-14T04:00:00.000Z,37.770204218,38.0689747101,37.6063648257,37.9725990295,834500,0.0,0.0,0.0
2025-10-15T04:00:00.000Z,38.1171613801,38.1557131217,37.8762185095,38.0689735413,799400,0.0,0.0,0.0
2025-10-16T04:00:00.000Z,38.1171619645,38.165349804,37.866582993,38.0207862854,1498500,0.0,0.0,0.0
2025-10-17T04:00:00.000Z,37.9726024678,38.3291969299,37.9726024678,38.3291969299,1409800,0.0,0.0,0.0
2025-10-20T04:00:00.000Z,38.4138867889,38.5891151596,38.4138867889,38.569644928,802100,0.397,0.0,0.0
2025-10-21T04:00:00.000Z,38.5307081784,38.6085853911,38.5307081784,38.569644928,884700,0.0,0.0,0.0
2025-10-22T04:00:00.000Z,38.5696431266,38.5891133573,38.3652112749,38.501499176,1137600,0.0,0.0,0.0
2025-10-23T04:00:00.000Z,38.550174663,38.6377888482,38.5112379134,38.6085853577,796700,0.0,0.0,0.0
2025-10-24T04:00:00.000Z,38.725402832,38.7448730635,38.7059326006,38.725402832,535600,0.0,0.0,0.0
2025-10-27T04:00:00.000Z,38.8324871486,38.8422241211,38.8032836583,38.8422241211,639000,0.0,0.0,0.0
2025-10-28T04:00:00.000Z,38.8616886878,38.8616886878,38.8227519405,38.832485199,476700,0.0,0.0,0.0
2025-10-29T04:00:00.000Z,38.8714256598,38.8714256598,38.7935447381,38.832485199,827000,0.0,0.0,0.0
2025-10-30T04:00:00.000Z,38.8227539394,38.8519574298,38.7740802176,38.7838134766,987200,0.0,0.0,0.0
2025-10-31T04:00:00.000Z,38.8519594,38.8714296324,38.7546119514,38.7740821838,625600,0.0,0.0,0.0
2025-11-03T05:00:00.000Z,38.8616886567,38.8908958591,38.803281679,38.8714256287,654700,0.0,0.0,0.0
2025-11-04T05:00:00.000Z,38.7546100028,38.8422241875,38.7448730303,38.7643432617,621500,0.0,0.0,0.0
2025-11-05T05:00:00.000Z,38.7838134269,38.8908978428,38.7643431955,38.8422241211,377600,0.0,0.0,0.0
