Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-08-04T04:00:00.000Z,15.0550175817,15.3936400842,15.0367131908,15.3753356934,2453900,0.0,0.0
2025-08-05T04:00:00.000Z,15.4210966705,15.466855902,15.2655128395,15.3753356934,2315300,0.0,0.0
2025-08-06T04:00:00.000Z,14.9451943412,14.9634987337,14.5516586304,14.5516586304,17902300,0.0,0.0
2025-08-07T04:00:00.000Z,14.6431791909,14.7804586467,14.4784431458,14.4784431458,10454300,0.0,0.0
2025-08-08T04:00:00.000Z,14.4967455032,14.5242012159,14.2954015732,14.2954015732,7146500,0.0,0.0
2025-08-11T04:00:00.000Z,14.3228579583,14.3320101539,13.5906997654,13.6181554794,8352100,0.0,0.0
2025-08-12T04:00:00.000Z,13.6822192191,13.9110188745,13.6547635048,13.8011951447,6818400,0.0,0.0
2025-08-13T04:00:00.000Z,13.8835622673,14.1398176205,13.8286499695,14.112361908,4236800,0.0,0.0
2025-08-14T04:00:00.000Z,14.0025394182,14.0299951331,13.9201714006,13.9933872223,3918300,0.0,0.0
2025-08-15T04:00:00.000Z,14.0212799943,14.0584716831,13.9468966166,14.0026845932,3370600,0.24,0.0
2025-08-18T04:00:00.000Z,13.9654937422,14.0770688154,13.8260242356,13.8353223801,3044800,0.0,0.0
2025-08-19T04:00:00.000Z,13.8725141386,13.8911095409,13.6493639911,13.6772575378,4231500,0.0,0.0
2025-08-20T04:00:00.000Z,13.6958527011,13.770236969,13.5749803716,13.770236969,2792100,0.0,0.0
2025-08-21T04:00:00.000Z,13.7051515579,13.7516413953,13.621470028,13.7051515579,3017100,0.0,0.0
2025-08-22T04:00:00.000Z,13.7330457238,14.1607497362,13.7330457238,14.1235580444,4038400,0.0,0.0
2025-08-25T04:00:00.000Z,14.1049619313,14.1142600754,13.9747905731,13.9747905731,2181400,0.0,0.0
2025-08-26T04:00:00.000Z,13.9468979161,14.0956646853,13.900408079,14.0770692825,2604900,0.0,0.0
2025-08-27T04:00:00.000Z,14.0770682665,14.1886433354,13.9561950535,14.0212802887,2542200,0.0,0.0
2025-08-28T04:00:00.000Z,14.0956646853,14.1607499252,14.0491748483,14.0770692825,2359800,0.0,0.0
2025-08-29T04:00:00.000Z,14.0584729221,14.2537295275,14.0398775194,14.2351341248,2797300,0.0,0.0
2025-09-02T04:00:00.000Z,14.0863656998,14.1979416568,13.9561952278,14.0863656998,3019100,0.0,0.0
2025-09-03T04:00:00.000Z,14.0491741861,14.3188141643,14.0491741861,14.3095169067,2413000,0.0,0.0
2025-09-04T04:00:00.000Z,14.3931976544,14.5605607065,14.3467087059,14.53266716,3281800,0.0,0.0
2025-09-05T04:00:00.000Z,14.6628377979,14.8116045539,14.607049821,14.7093267441,3201800,0.0,0.0
2025-09-08T04:00:00.000Z,14.7558176626,14.802307499,14.5512629147,14.6070508957,3318900,0.0,0.0
2025-09-09T04:00:00.000Z,14.6070505417,14.7837108515,14.4954754692,14.53266716,3165500,0.0,0.0
2025-09-10T04:00:00.000Z,14.5326672263,14.6349441548,14.3002189358,14.3746023178,3017100,0.0,0.0
2025-09-11T04:00:00.000Z,14.4117941981,14.4861775811,14.17004776,14.17004776,4584500,0.0,0.0
2025-09-12T04:00:00.000Z,14.2072398033,14.2816231881,14.1142610156,14.2444314957,3967200,0.0,0.0
2025-09-15T04:00:00.000Z,14.2822141225,14.3011063726,14.1216335994,14.2349843979,3140900,0.24,0.0
2025-09-16T04:00:00.000Z,14.2255400218,14.282214974,14.0366211122,14.0460672379,3549500,0.0,0.0
2025-09-17T04:00:00.000Z,14.0744047374,14.2822149978,14.0177297851,14.1121883392,3058700,0.0,0.0
2025-09-18T04:00:00.000Z,14.1972006089,14.2066467339,13.913823166,13.932715416,2627800,0.0,0.0
2025-09-19T04:00:00.000Z,13.9327162841,13.9988373612,13.6493388235,13.7815818787,8537600,0.0,0.0
2025-09-22T04:00:00.000Z,13.7626883117,13.7626883117,13.2715015411,13.2715015411,4809600,0.0,0.0
