Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-08-04T04:00:00.000Z,9.2118947353,9.3802333154,9.1651336718,9.3334722519,2095600,0.0,0.0
2025-08-05T04:00:00.000Z,9.3334726989,9.3989385477,9.2586553504,9.3802337646,1933700,0.0,0.0
2025-08-06T04:00:00.000Z,9.3708819158,9.380233415,9.1651337691,9.1744861603,2210800,0.0,0.0
2025-08-07T04:00:00.000Z,9.2399512889,9.314768636,9.2118950067,9.2773599625,1234700,0.0,0.0
2025-08-08T04:00:00.000Z,9.2680075533,9.361529683,9.211894989,9.211894989,1640200,0.0,0.0
2025-08-11T04:00:00.000Z,9.2305992343,9.2586555175,9.1090208178,9.1277256012,1494300,0.0,0.0
2025-08-12T04:00:00.000Z,9.0996681113,9.3989383923,9.0996681113,9.3428249359,2353100,0.0,0.0
2025-08-13T04:00:00.000Z,9.3895853302,9.5953334664,9.3708814407,9.576628685,2220400,0.0,0.0
2025-08-14T04:00:00.000Z,9.4924598661,9.5298685406,9.4176425169,9.4456996918,1360600,0.0,0.0
2025-08-15T04:00:00.000Z,9.4737556812,9.5205167459,9.4269946164,9.4363470078,987300,0.0,0.0
2025-08-18T04:00:00.000Z,9.4082907076,9.4644032717,9.3521772517,9.3708820343,1338800,0.0,0.0
2025-08-19T04:00:00.000Z,9.3895863102,9.5205171182,9.3802339185,9.4176425934,903500,0.0,0.0
2025-08-20T04:00:00.000Z,9.426994771,9.4924597275,9.3708822059,9.4737558365,1185200,0.0,0.0
2025-08-21T04:00:00.000Z,9.0435562791,9.0996688482,8.8752167882,8.9500341415,6706300,0.0,0.0
2025-08-22T04:00:00.000Z,8.9780906307,9.3521773687,8.9780906307,9.1838378906,3675200,0.0,0.0
2025-08-25T04:00:00.000Z,9.1744861603,9.249303506,9.1464289867,9.1744861603,2582700,0.0,0.0
2025-08-26T04:00:00.000Z,9.1557808152,9.2586544362,9.1557808152,9.2212457657,1609500,0.0,0.0
2025-08-27T04:00:00.000Z,9.2118950649,9.3054163034,9.1838378906,9.1838378906,1207700,0.0,0.0
2025-08-28T04:00:00.000Z,9.2212463513,9.2493035249,9.1370775061,9.2399511337,1049000,0.0,0.0
2025-08-29T04:00:00.000Z,9.258655487,9.3615300116,9.2212468122,9.3521776199,1069600,0.0,0.0
2025-09-02T04:00:00.000Z,9.2493028641,9.3147678141,9.1557807425,9.2493028641,1639400,0.0,0.0
2025-09-03T04:00:00.000Z,9.1838376416,9.4082905702,9.1838376416,9.398938179,1059800,0.0,0.0
2025-09-04T04:00:00.000Z,9.4737556775,9.7449687826,9.4082907221,9.7262639999,3057900,0.0,0.0
2025-09-05T04:00:00.000Z,9.8197859719,9.8946033175,9.5953339352,9.6888551712,2077300,0.0,0.0
2025-09-08T04:00:00.000Z,9.688855818,9.7543216686,9.5766297921,9.6140384674,1702700,0.0,0.0
2025-09-09T04:00:00.000Z,9.585981369,9.6795034952,9.567276587,9.585981369,1254100,0.0,0.0
2025-09-10T04:00:00.000Z,9.5953341108,9.6420951756,9.4363470256,9.5018119812,1455300,0.0,0.0
2025-09-11T04:00:00.000Z,9.5205165885,9.5672767606,9.398938179,9.398938179,1259100,0.0,0.0
2025-09-12T04:00:00.000Z,9.3802333967,9.4363468518,9.3241208334,9.398938179,1226300,0.0,0.0
2025-09-15T04:00:00.000Z,9.4363473002,9.4737559747,9.3334727762,9.4456996918,1258400,0.0,0.0
2025-09-16T04:00:00.000Z,9.4737554425,9.4831078336,9.3147683616,9.3334722519,1617600,0.0,0.0
2025-09-17T04:00:00.000Z,9.3334726989,9.5298684617,9.3147688077,9.3802337646,1267300,0.0,0.0
2025-09-18T04:00:00.000Z,9.4082910624,9.4176425621,9.2399515801,9.2867126465,1351900,0.0,0.0
2025-09-19T04:00:00.000Z,9.3147680472,9.3615291091,9.2025420336,9.2586545944,3459400,0.0,0.0
2025-09-22T04:00:00.000Z,9.2586550626,9.2586550626,9.0622593059,9.0809640884,2289900,0.0,0.0
2025-09-23T04:00:00.000Z,9.1277250962,9.2586550053,9.118372705,9.1744861603,2244000,0.0,0.0
2025-09-24T04:00:00.000Z,9.1651333406,9.2212459013,9.0996674973,9.193189621,1470400,0.0,0.0
2025-09-25T04:00:00.000Z,9.1744861603,9.2025424419,9.1090203139,9.1744861603,1382100,0.0,0.0
2025-09-26T04:00:00.000Z,9.1651336327,9.2493033683,9.1277249604,9.202542305,1033300,0.0,0.0
2025-09-29T04:00:00.000Z,9.2212468426,9.2212468426,9.0809645346,9.1277256012,2491000,0.0,0.0
2025-09-30T04:00:00.000Z,9.1277248254,9.2493032315,9.0248503091,9.2305984497,2440200,0.0,0.0
2025-10-01T04:00:00.000Z,9.239950982,9.5579251427,9.239950982,9.4924592972,3076600,0.0,0.0
2025-10-02T04:00:00.000Z,9.4924592772,9.5392203405,9.314768307,9.4269943237,3070700,0.0,0.0
2025-10-03T04:00:00.000Z,9.4269941539,9.5334597736,9.4076373559,9.4947452545,2462700,0.34,0.0
2025-10-06T04:00:00.000Z,9.4366734082,9.4657090679,9.2914941865,9.349565506,1740100,0.0,0.0
2025-10-07T04:00:00.000Z,9.3398866653,9.4076377689,9.3108510055,9.3398866653,1673200,0.0,0.0
2025-10-08T04:00:00.000Z,9.3592445335,9.6205673218,9.3592445335,9.6205673218,1456700,0.0,0.0
2025-10-09T04:00:00.000Z,9.6108889439,9.6592814011,9.4269942837,9.446352005,1491000,0.0,0.0
2025-10-10T04:00:00.000Z,9.4947455581,9.5915313972,9.3592442756,9.3786010742,1394600,0.0,0.0
2025-10-13T04:00:00.000Z,9.3786008335,9.4947453143,9.3398863142,9.4657087326,1253400,0.0,0.0
2025-10-14T04:00:00.000Z,9.4076371781,9.5915309093,9.3786005971,9.552816391,1860700,0.0,0.0
2025-10-15T04:00:00.000Z,9.5818522502,9.5915311107,9.4850664139,9.4850664139,1262100,0.0,0.0
2025-10-16T04:00:00.000Z,9.5237807449,9.5334596052,9.1947068774,9.2140645981,1979900,0.0,0.0
2025-10-17T04:00:00.000Z,9.2043863948,9.3302088192,9.1850286727,9.3108510971,1095400,0.0,0.0
2025-10-20T04:00:00.000Z,9.3979587555,9.417315554,9.2624574736,9.3979587555,1013800,0.0,0.0
2025-10-21T04:00:00.000Z,9.4366735215,9.4366735215,9.272136576,9.3108510971,1310500,0.0,0.0
2025-10-22T04:00:00.000Z,9.3592440353,9.4753875932,9.3592440353,9.4657087326,1186600,0.0,0.0
2025-10-23T04:00:00.000Z,9.4560308456,9.5141021634,9.3882797443,9.4560308456,992000,0.0,0.0
2025-10-24T04:00:00.000Z,9.5044231415,9.5915310396,9.4850663436,9.5044231415,1015300,0.0,0.0
2025-10-27T04:00:00.000Z,9.4657086226,9.5431376603,9.388279585,9.5044231415,1463500,0.0,0.0
2025-10-28T04:00:00.000Z,9.3786007245,9.5721742417,9.2431003701,9.5044231415,2406900,0.0,0.0
2025-10-29T04:00:00.000Z,9.3882800983,9.630246085,9.2818153964,9.3302087784,2836100,0.0,0.0
2025-10-30T04:00:00.000Z,9.3011718357,9.368922937,9.0011345407,9.1172780991,3191300,0.0,0.0
2025-10-31T04:00:00.000Z,9.1656716152,9.4173155339,9.0592059929,9.4076375961,1958000,0.0,0.0
2025-11-03T05:00:00.000Z,9.4269946192,9.4269946192,9.2237431535,9.3302087784,2009000,0.0,0.0
